preferred_name,ID,RA,DEC,nu,r_mag,period,Q,M,primary_class,secondary_class,cmd_slope,cmd_slope_err,cmd_intercept,intercept_err,cmd_angle,angle_error,cmd_vector_length
FHK_46,FHK_46,312.743125,44.24233333333332,0.0074126636567757,15.041055618819186,4.878227901,0.300220969,0.22923501100000002,p,,1.8442611036823493,0.2377763825356011,13.84675896748632,0.3351249658670774,61.53245130437286,3.0525233431145584,0.2769061715726448
FHK_460,FHK_460,314.60645833333336,43.89127777777777,0.0422328670496831,18.028784549833887,8.540412291,0.806117422,0.7320603640000001,qpd,,1.6289617139889119,0.3111257389978948,16.638367456875013,0.663802194832158,58.45473671201538,4.8638660793158515,1.8455416677079561
FHK_464,FHK_464,314.621125,44.1806111111111,0.0123150428287197,19.255770423719166,,1.0,0.218368002,s,,0.9535040025837828,0.0282702342699525,19.31971974851664,0.0413350753871526,43.636541556097356,0.8460809247458032,0.9521856573502808
FHK_468,FHK_468,314.62891666666667,43.75311111111111,0.0102206863669307,19.065774103691272,1.286813488,1.0,-0.0061538190000000005,u,,0.9622695395338384,0.028356799914304,19.122533864274605,0.0452934443186325,43.89845416052063,0.8446949001866508,0.9682604503727056
V1597_Cyg_,FHK_47,312.7434583333333,44.24561111111111,0.0087102016139694,15.04919018376384,3.4224571210000003,0.861027423,-0.11930859,qps,,1.1243184046725716,0.1876618098856424,14.810830643313286,0.3518991574487788,48.349217070378074,4.6765091076972976,0.2921106828232643
FHK_473,FHK_473,314.665625,44.025777777777776,0.1027972871354609,17.06617821628788,,0.6915889059999999,-0.533573769,b,,-6.772358041374124,1.1671992147435564,26.6473971114455,1.4672542898239769,-81.60045395148893,1.3846305508904635,3.4558599148185642
LkHA_191,FHK_479,314.77429166666667,43.950861111111095,0.0112690572350705,12.436008956420233,,0.89857599,-0.886587072,b,,0.1317927049638049,0.1005639847091595,13.288180738525677,0.0979266687560107,7.507896283258507,5.627695150587377,0.1975918569121701
LkHA_145,FHK_48,312.74458333333337,44.291888888888884,0.0132714491338072,15.670873376265822,7.220862552000001,0.561001305,0.021201081,qps,,2.014023992994768,0.2263831271329368,13.955550508788187,0.38281580335171295,63.59475474658273,2.5278553113962894,0.6500325169500759
FHK_485,FHK_485,314.88599999999997,44.143277777777776,0.0093283588998315,18.335167832031253,0.83879275,0.8046662290000001,0.071541061,qps,,0.8369544242918054,0.0327103399637734,18.695308665012774,0.0727664233223475,39.92779645666295,1.1026667316351295,0.8260392937884729
FHK_489,FHK_489,313.25279166666667,44.616527777777755,0.0079301822311865,14.974908689240507,1.682325221,0.576427568,-0.076658949,qps,l,1.329512517622946,0.1018317151475466,14.209912718408155,0.2370513497502662,53.05114677738097,2.0939890181990357,0.2751300833387657
FHK_490,FHK_490,313.32283333333334,44.46722222222221,0.0123240630364733,17.482243312025314,1.3459999999999999,0.7104265303473277,-0.074387674,qps,,1.1981639258942112,0.0670595999816564,16.969964350311244,0.16976569296393498,50.15127547400481,1.5835926738811859,0.7687683216037401
FHK_493,FHK_493,313.46770833333323,44.284888888888865,0.0063055700597426,15.545838199180324,7.386,0.7521382696804955,-0.5795232929999999,b,,0.8049714009631012,0.2139411637007263,15.8932385779714,0.3745506190416137,38.83307016570669,7.297370842700799,0.2725489284271647
FHK_496,FHK_496,313.6274583333334,44.40149999999999,0.021603863310886002,17.289131726279866,6.139763365,0.6510820279999999,-0.27638706,b,p,0.6978777855490619,0.1426843639755183,17.93721120837753,0.3049097345247773,34.910324977635085,5.449192379157443,0.7735358704664199
FHK_500,FHK_500,312.77270833333336,44.2331388888889,0.0231764947832658,17.81513967851852,2.5417939819999997,0.664646706,0.360080752,qps,,1.636471014613308,0.2632279226080075,16.52245539279561,0.5261134023109717,58.572105867387975,4.038231357067321,1.0248163152985144
FHK_506,FHK_506,314.58137499999987,43.89574999999999,0.0193302064778596,17.586490596357613,3.4141465269999998,0.802299935,0.35042346399999996,qpd,,1.3750260775343346,0.2583079900419522,16.647219542459723,0.6557162275662494,53.973136019448326,5.0246807019946464,0.995479317278904
FHK_510,FHK_510,313.48154166666666,44.185055555555536,0.0153030263583985,18.15974031749049,10.29793923,0.274930729,0.23592749,p,,0.9292535232849636,0.046284603607573,18.329779112694077,0.11725178895271601,42.899882456902425,1.4210807723010055,1.1702958706760611
FHK_511,FHK_511,313.52083333333337,44.17349999999998,0.0119019239980251,17.724005658039218,11.53150683,0.5030621239999999,0.061085855999999994,qps,mp,1.2349597042454978,0.064478788789549,17.105288811887185,0.1693880559866318,51.0014192594956,1.4646948428733986,0.875756189440798
FHK_514,FHK_514,313.38891666666666,44.4218611111111,0.0091955617873719,17.919325901582283,3.643609694,0.499831304,-0.11875997,qps,,1.0901723215377692,0.0617917503479781,17.67881024933702,0.1586203970470805,47.47027087642362,1.610251885592833,0.9340582491451568
FHK_517,FHK_517,313.4169999999998,44.43058333333333,0.0063039580711798,15.614338815822785,1.390723046,0.625066802,-0.443480294,b,,1.3820367141835463,0.0924856795968936,14.757821663494859,0.2094574568576197,54.111637455316895,1.8161298834361068,0.3456918890321646
FHK_524,FHK_524,312.7025,44.28433333333333,0.0591703766111762,17.94896921141439,0.984388422,0.903570712,0.177551092,s,,1.7693888704979566,0.2062795382228187,16.41830260734626,0.4037593256178358,60.52630335898714,2.8345792431887387,1.9055844869513807
FHK_530,FHK_530,313.028,44.48988888888889,0.0130531227624074,17.185958587974685,11.59165236,0.6003134720000001,-0.47645179,b,l,1.9937696566675525,0.2797050230028719,15.167222465726686,0.5684525149846094,63.363375915951,3.1910168728520403,0.6029642426982756
FHK_531,FHK_531,313.1360833333334,44.442277777777775,0.0089054868085937,17.30997563386076,5.3262183180000005,0.549182025,-0.14300579800000002,qps,mp,1.2452754822258445,0.0771965867172613,16.68311401133267,0.1986523328780816,51.23431066921986,1.7289017092217007,0.6717859075761238
FHK_532,FHK_532,313.111625,44.61849999999998,0.0121671518858493,16.62408673670886,4.112329261,0.496272814,-0.071664731,qps,,1.1857429604754288,0.0705045407974499,16.094299953116472,0.1967567841074675,49.85728643048191,1.6814927338716104,0.8225066384671901
FHK_543,FHK_543,312.94912499999987,43.71083333333332,0.0063499118875179,15.92182139554656,1.140177967,0.117401958,0.329615483,p,,1.4664336818603,0.1506434056691296,15.098009837590794,0.2630078140269978,55.70888626190257,2.721290668103705,0.3769601093590541
FHK_56,FHK_56,312.75600000000014,44.22497222222221,0.0139529489849913,17.909544746296294,7.057676214,0.331454093,0.313378167,p,,1.313967134878702,0.0901774812006834,17.235074397090244,0.1910145835756225,52.726904382177274,1.8841219378446288,0.7158804007637585
FHK_562,FHK_562,313.36470833333334,44.10261111111111,0.0039550840567876,14.129596097148287,,0.754617335,-0.38079442799999996,b,,0.8466026952555772,0.0480489903201073,14.320155257263243,0.0594838639549086,40.251341860423494,1.6010359658277378,0.1515598662014651
FHK_566,FHK_566,313.6438750000001,44.552472222222214,0.010635847621775,17.180451868404912,7.272602807999999,0.499943032,-0.010154605,qps,,1.3134458446953698,0.0887932146936473,16.42960497816325,0.2100960537619371,52.715947064612294,1.8572195742521038,0.6404364787159498
FHK_567,FHK_567,313.8686666666666,44.72905555555555,0.0228886242981559,16.907814559938842,2.427794427,0.174512532,0.275018428,p,,2.115274088637171,0.5730365661457842,14.963443897198696,0.9979591431366408,64.69746462854323,5.546546174610249,0.699508649730884
FHK_569,FHK_569,313.7390000000001,44.645444444444436,0.00960233594955,15.885364830674845,3.861968526,0.26759716899999997,-0.119139577,p,l,2.6437379211068572,0.3962465504217802,13.25645545380832,0.6281114565985257,69.2807587698867,2.8126664157764694,0.3665862584830903
FHK_571,FHK_571,313.6909166666666,44.59666666666666,0.0118179174257774,17.985530385889565,10.14356255,0.201790425,0.145979427,p,l,1.0086571551610972,0.0742566780479034,17.950078791042046,0.1857635799744041,45.24693829387086,2.103084183118699,0.9674165330246548
FHK_575,FHK_575,313.3562083333333,44.45452777777778,0.0097494801282871,17.404139577848106,13.38827785,0.7578233129999999,0.11381126300000001,qps,,1.104695818603199,0.0453471995998142,17.099172673943265,0.1309307983573404,47.84776917900108,1.1693079049284492,1.0261652712885987
FHK_576,FHK_576,313.284625,44.834722222222226,0.0152704421419358,18.072639693,1.6481765869999998,0.146875211,-0.391889849,mp,,1.1894426912878189,0.0889962968690755,17.647046291889765,0.2001021353573229,49.94523116193407,2.0984621799756242,0.9637678635655194
FHK_577,FHK_577,313.34925,45.113277777777775,0.0892923917559358,18.017617467741946,,0.9418154790000001,0.899310409,apd,,-9.462671104399877,35.406778171073725,37.43624394545797,67.45250174187103,-83.96746260929314,85.22326881597844,2.992565050270545
FHK_579,FHK_579,314.99058333333335,44.78683333333335,0.0115149606630759,15.293953728467152,3.7310000000000003,0.8617859362520174,0.151656544,l,,4.386713783214244,1.9882951026614315,11.843120461901547,2.0328383606648304,77.15823190353706,4.800958703178736,0.2868787767103637
2MASS_J20534213+4426536,FHK_580,313.4255833333333,44.44825,0.0138939317641925,17.546147067405062,6.87831655,0.688554288,-0.063594942,qps,,1.0222756229224204,0.0773356189478459,17.47705951716403,0.2067883574280564,45.63109378256344,2.1574396747082174,0.7940122236956546
FHK_62,FHK_62,312.7635833333333,44.1536111111111,0.009602121701754,15.998682344649445,7.894870403,0.252715418,0.023093423,p,l,2.018069241243343,0.2414276665526522,14.269032094304357,0.4093035524393222,63.64052031421974,2.7060015980152055,0.4387117542133396
FHK_67,FHK_67,312.7834583333332,44.53055555555557,0.0320868581608027,17.175922171518987,6.311574573,0.75689686,0.007704168000000002,qps,,3.5658763528373885,0.6603912806448153,11.75791424546319,1.3847355625806763,74.33458176623326,2.7251673025202914,0.8958223767999363
FHK_75,FHK_75,312.8069166666665,44.539611111111114,0.0078888629652304,16.547669854113927,4.189,0.8510125046359827,-0.41567904899999997,b,l,1.505929453256586,0.0978053495421411,15.5113017372196,0.1998418877558574,56.4141801293351,1.7203093769147224,0.4620531506658065
LkHA_151,FHK_79,312.81516666666664,44.24861111111111,0.0159086465005038,15.457927763468636,6.609562065,0.7032805990000001,0.31910763,qpd,l,2.4962665494715908,0.3641353285627513,12.597431207296646,0.6941110561216908,68.16904670406046,2.8013039408284084,0.5246961335610383
FHK_8,FHK_8,312.52520833333324,44.296944444444435,0.0187979242463477,17.930861225227964,3.952197973,0.36716890399999996,0.145976114,p,,1.0776293654793707,0.0752266126781183,17.76975900471388,0.1514370860610299,47.139826735232226,1.9930737066435384,0.7737863042099606
FHK_82,FHK_82,312.82383333333325,44.308305555555535,0.0609924225435792,17.210951628481016,7.169853297,0.541547611,0.638022553,qpd,,6.785587561965015,1.6779283615473704,5.9670115681763125,3.2228645940410763,81.61657878624547,1.9488749149352995,2.095690454122356
LkHA_153,FHK_86,312.83741666666657,44.43877777777776,0.0211419522957335,15.12139472943038,3.840051247,0.483920136,0.086916202,qps,,3.0137763316321413,0.3677523075090869,11.713233059188221,0.6251163025340585,71.64365881264844,2.0773951114214806,0.7939737522884529
FHK_98,FHK_98,312.85299999999995,44.30516666666665,0.0336765253565925,18.1333075066879,2.6917832089999996,0.8970311940000001,0.781731746,apd,,0.9423822322364904,0.20054587665707505,18.23185126698895,0.4129478103136978,43.30090723080966,6.007233936194835,1.8801119013522969
2MASS_J20535572+4245309,GDR1_2065995748890512768,313.4822098612072,42.75857157120715,0.0054349395290583,15.126327520529802,5.945187964,0.48696347700000003,-0.043832484000000005,qps,,2.309942618754076,0.2929933495857737,13.197160363900439,0.4307196334271337,66.59167348827975,2.63609887091221,0.3190406423699447
FHK_180,GDR1_2066790146043148928,313.063094833578,43.502067898891696,0.0306269598546004,16.51341547033333,,0.70974602,0.18116402199999998,qpd,,4.620915317710193,0.4227688506424614,7.9716886962115945,0.9992257343901852,77.78907007658889,1.0703341486509272,1.0169137158747723
FHK_177,GDR1_2066844954118735744,313.0565416594131,43.677474814002274,0.0186263878815991,17.179727661999998,9.096729161,0.729536967,-0.40779656200000003,b,,1.6362273329388275,0.1588278235558523,15.782183784498308,0.3539219646528835,58.568310702880105,2.436852318312472,0.6794747873161657
FHK_544,GDR1_2066855807501721472,312.72695122983924,43.773269174141255,0.0096224655762579,16.624553913804714,3.5960404130000003,0.818284245,-0.075894012,qps,,1.4991265170703172,0.1259823464623243,15.799687372063095,0.2062090470228721,56.29452721035602,2.2345025852750457,0.5179225677612084
FHK_547,GDR1_2067026815919131392,312.1477361340496,43.88704390388232,0.0334362550451291,16.43248228217822,0.987722364,0.8770119259999999,-0.283691445,b,l,2.453128717989875,0.0720747565752706,14.28191185499846,0.1050066652306291,67.82209286306627,0.5881491269094539,1.4925110350923698
FHK_545,GDR1_2067026953358039552,312.2407993910927,43.83196843673044,0.0411090722439871,18.190070663366345,3.570675982,0.530644946,0.106912069,qps,,1.273183645324248,0.1640849132377623,17.61618630422911,0.3356217707960915,51.85275183069256,3.5606119131286205,1.5708930451547938
2MASS_J20474099+4343186,GDR1_2067030011373814272,311.9208388887532,43.72187408397071,0.0563261867284507,18.004417798675497,154.5780939,0.7821404540000001,0.21127192600000005,qps,,4.165605930793781,0.4892824723215676,11.890240118875553,0.9051049108158092,76.50095585396107,1.4923193464500093,2.810676261584599
2MASS_J20473802+4349281,GDR1_2067032760152922112,311.90846247232747,43.8244836909553,0.0340264861135538,18.552596622516557,6.680736485,0.8582779620000001,-0.488004019,b,,1.6042747351299969,0.1077989231812223,17.498039926717873,0.2005615980624711,58.063283561698206,1.73170260422218,1.7971806904977343
2MASS_J20472521+4348322,GDR1_2067034237622346240,311.85506950394415,43.80895436501861,0.1092295545479505,17.42457244257426,4.681,0.8334441547320458,-0.06287136900000001,l,,5.293912861675457,0.9161588875871728,11.018243304070705,1.3669372584113146,79.30308200525097,1.7751974215802018,4.334232639288156
2MASS_J20472236+4350114,GDR1_2067034546860024960,311.84317431163174,43.83650749979533,0.0073993107386779,16.38655536534653,8.261655142,0.53717797,0.176180413,qps,,1.7657348952686551,0.120215167377804,15.096828144631967,0.2024049591364916,60.47554184128286,1.6569818526909932,0.4710325737927506
FHK_23,GDR1_2067059732550905600,312.68135869358946,44.264363962796075,0.01414646191308,16.649337016091955,3.0938359930000003,0.7036261540000001,-0.20792579100000005,qps,,1.4422132553424376,0.1215244865892541,15.838331884369069,0.2255644677436521,55.26338363110415,2.2551878555028866,0.5544261189694546
FHK_9,GDR1_2067061691055800448,312.5413045611885,44.255897046358434,0.0318894808724769,18.10320173222656,211.017524,0.5034854,0.19425851600000002,qpd,,2.848764277821437,0.2447644993420634,13.9512585314245,0.542742329572496,70.65742624178299,1.5241659887940897,1.3359461170775486
LkHA_136,GDR1_2067062618768745728,312.6377938867216,44.26074778882028,0.0169660471355867,17.495957253084107,9.480335991,0.6982199159999999,-0.119688061,qps,,1.309356038646602,0.0722394382927508,16.86706712868035,0.1468472456238263,52.629789170128966,1.5190409590284637,0.6944381786968002
LkHA_137,GDR1_2067062824937136000,312.6543514096502,44.30684138979343,0.0208678916876339,14.797057259177215,191.1471525,0.572060372,0.632691247,qpd,,3.491947118477451,0.1554917411510092,10.160521126896988,0.29527227505050296,74.0197070773505,0.6711725615086532,0.8195815079265935
FHK_2,GDR1_2067067807089176192,312.2990627247952,44.209140069320284,0.017852747707043,17.492141815891475,0.9118839940000001,0.8855123340000001,0.41162685200000004,apd,,1.4270760444863957,0.1664978161230661,16.444893425763873,0.4086558536896012,54.97978361488153,3.096587442681141,0.7960900990404794
FHK_548,GDR1_2067069937403328128,312.1369366609665,44.199896751032334,0.0185467509329208,17.987367584393066,115.0559831,0.83625401,-0.26540550399999996,b,,1.8609418017284909,0.1038812455369514,16.41918078383638,0.1900492634088095,61.74809111930142,1.3313984815538724,0.9331549001476336
FHK_6,GDR1_2067074301079809408,312.38411283044843,44.28419106599425,0.08062809479696299,17.360921175766016,4.752594487,0.686107365,0.194831703,qps,,2.3605845117080126,0.4929464658662831,14.749404706422466,0.9609935446310852,67.0413235981752,4.156219648902759,3.6290685874444013
2MASS_J20482880+4424115,GDR1_2067120514926515200,312.1200287972347,44.403194018955965,0.0076217036370196,16.55561252376543,9.017099355,0.524642323,-0.069333884,qps,,1.7611903994597709,0.1370528386983861,14.904473824922668,0.2971984830511678,60.41218530692992,1.9003672271365424,0.4236891143576859
2MASS_J20492323+4434373,GDR1_2067128658184872064,312.34681680905624,44.57699362853485,0.0163899664177101,17.435537612727273,11.683,0.7275728012238788,0.187504863,qps,l,2.0056814531748453,0.2139980814654076,15.227643938836465,0.4703557292928035,63.499905305957405,2.4347113642000657,0.8621844932069503
2MASS_J20492606+4435298,GDR1_2067128795623856256,312.3586594109029,44.591598598223285,0.0123081344559242,18.356640868773237,,0.855620982,0.518096855,s,,1.0185691282472455,0.0678703866939471,18.30513680305114,0.1495613134148854,45.52705738387515,1.903802505353055,1.049688975317121
2MASS_J21004676+4255265,GDR1_2161843098061857280,315.1948747006565,42.92404720463947,0.0653437726173468,18.31750028355264,3.545666858,0.7045349259999999,0.042749588,qps,,-7.753256731346003,4.366901566642366,33.23455055771629,7.47863100015055,-82.65066913812103,3.4499686130036737,2.1014694129978526
FHK_472,GDR1_2162078393549548288,314.6652178869925,43.71918620169887,0.0043612437575791,14.4734824602649,5.518,0.970745824872205,-0.12959443699999998,qps,,0.9412132417344532,0.0776778326254104,14.555315058479113,0.10981954530163301,43.26541147116446,2.3517948106392406,0.1533188963009656
FHK_399,GDR1_2162091003573281920,314.15074819573965,43.359072063574246,0.019995399426258997,18.01416574013841,32.60770622,0.853736467,-0.282463077,b,,1.5848601832364904,0.1585248266353973,16.973936527751547,0.2888973577807352,57.74928321728282,2.555717837916073,1.1900706291737584
FHK_407,GDR1_2162091278451209472,314.2148785903454,43.38047442503331,0.0079500129843153,17.180913789679714,121.98577220000001,0.738204878,-0.37126887299999994,b,,0.9818707175453146,0.0419833996880717,17.221672532837484,0.0886354301860059,44.4758978161197,1.227427096067074,0.3983289397516709
FHK_423,GDR1_2162117563651224960,314.3612272648295,43.59153144981275,0.0133677853055834,17.195405385430462,6.956136401,0.708948967,0.10381180599999999,qps,,0.9404352031439224,0.0336699630615613,17.336090834120075,0.0778166226384478,43.241765332679,1.0251380138127657,1.1067589285070911
FHK_414,GDR1_2162121961697794304,314.2639594847423,43.69569038789106,0.05840474040798599,16.536406207615894,200.4936641,0.841109373,0.376879705,qpd,l,4.271020151879236,0.4516793775773917,11.244517087076206,0.7196422334825172,76.82236513960105,1.3296846918493466,2.247451062162643
FHK_419,GDR1_2162122064777006080,314.30208780917013,43.68232215600878,0.0576929662543649,18.530256577926426,1.4370376459999998,0.940119368,0.042283818,s,,2.244696418241019,0.4026462491047355,16.824838093447703,0.5487633787132449,65.98728812522808,3.830148424596477,3.0248839977999986
FHK_417,GDR1_2162122339654917120,314.2815455457374,43.699905814840704,0.017603371156526,16.748250714950167,7.152707036,0.687038447,0.489962356,qpd,,1.8004578100166049,0.2933018797733042,15.27222379063688,0.5474109456852982,60.95158025827121,3.9353182684173285,0.7757901313181002
FHK_435,GDR1_2162126187945624704,314.50575275109367,43.75559320151324,0.0377022683703019,16.628129056291392,,0.802963601,0.464860483,qpd,,4.014592746456704,0.5365457956318218,11.00132908178086,0.9936597356142034,76.01277006917314,1.77017811634606,1.2653641856242597
FHK_440,GDR1_2162126325384584576,314.53692232894724,43.783272613953606,0.022982457695168997,17.284203926158938,5.910481643,0.702818018,0.021227541000000003,qps,,2.87978239509253,0.4473882202587398,13.325769653912756,0.9362008398814128,70.85052100375847,2.7308362127723456,1.025189910579361
FHK_436,GDR1_2162127562335172992,314.5252253995614,43.82579207636382,0.0135479092670617,17.015865100662253,3.931140461,0.618398794,0.210063573,qps,l,5.105503910398453,0.9857194041682416,10.539615021225512,1.5507111447418298,78.91793946719876,2.050567739906064,0.4795033823344269
V1716_Cyg,GDR1_2162127974652045056,314.5254813603184,43.883630729713374,0.0178988369933076,16.54455093311037,4.14011554,0.771976467,-0.49253385299999997,b,p,1.9794168203344449,0.2686424260635421,14.898204640903796,0.4567310437700921,63.19712623283736,3.096384892761096,0.4039075836110697
FHK_443,GDR1_2162128009011784832,314.5450978433306,43.885607658494436,0.0231156185999888,15.738759987959865,,0.679946693,0.6658793789999999,apd,,5.274498821305657,0.7469170240092469,7.404731185646338,1.4475567790052015,79.26462548345705,1.4532649200762315,0.4555160551741393
FHK_404,GDR1_2162134880959435904,314.1945193774256,43.767239662532866,0.0082420557428097,17.128751480132447,3.37151231,0.216027565,-0.056871871,p,,1.5788146214538137,0.1667431689959032,16.140420083392762,0.2878946202113015,57.650378374654636,2.7276549750272077,0.4604603010336198
FHK_410,GDR1_2162135327636039936,314.2472540277824,43.79804463179902,0.0485056496764163,17.989592233112578,210.93634989999998,0.686681619,-0.841405886,b,,2.4870139419148733,0.1267216148550742,15.755914533865788,0.1913659234267219,68.09550191610357,1.0050540690496559,1.9218541917916423
FHK_457,GDR1_2162221536218867072,314.59855597445545,43.882055000647505,0.0151388629513511,17.01047079271523,18.99563517,0.38610026299999994,0.173592518,p,,4.489268897332393,0.8958313558978219,10.433292003854458,1.6859578708471832,77.44219218285888,2.3337058649590734,0.6446406951946593
FHK_462,GDR1_2162221639298015872,314.61260429407434,43.88890231742855,0.0307008338365686,17.64846815231788,182.4307119,0.891372855,0.078678472,s,,1.5706390110727677,0.1075677028237291,16.636760790824052,0.1906348641642683,57.515763665481714,1.7766472705147116,1.0838075083514025
FHK_466,GDR1_2162221673657763584,314.6267388988931,43.89975752674886,0.0484184888056469,18.6480362367893,6.446772246,0.860481741,0.301903311,qpd,,2.0885212292727457,0.5173224054120876,16.641650354673093,0.9464617930425449,64.41454249735872,5.233017348484854,1.8746038437932084
FHK_467,GDR1_2162221673657766272,314.62700181220225,43.90262235999385,0.0111968570121612,17.284063567880793,167.3534414,0.708689272,0.393821601,qpd,,1.3886525671331902,0.1274620195428306,16.55662995724423,0.2354936179375162,54.24148929959734,2.4895803915816335,0.484433517588377
FHK_450,GDR1_2162221776736976896,314.57094734880053,43.89535910826638,0.0177478603899404,12.71868739143969,106.0188118,0.8666928509999999,0.34644803399999996,l,,4.380645043479463,0.4498402240788635,7.055200664685987,0.7577190684505011,77.14103765448473,1.2591840787850077,0.5248410882176323
LkHA_186,GDR1_2162221811096717952,314.5817321920033,43.89846388188703,0.0154713853902834,16.332937650662256,,0.8543773000000001,0.043691145,qps,,2.1937031376855787,0.1244008694234681,14.165402684815142,0.2281602553944761,65.49412032949982,1.2189555317139011,0.6823804587285734
FHK_477,GDR1_2162223086709799296,314.72174296798727,43.9758002436749,0.0234434100246593,18.769012180936453,106.0188118,0.7985119959999999,0.789649996,qpd,,1.1967645464855554,0.1487943532787135,18.4188388948844,0.2523586237760433,50.118333246725996,3.4377634065733544,1.2747841740971049
FHK_476,GDR1_2162224147560188672,314.6975081853883,44.026321614100105,0.0214656251664618,18.83293866621881,10.16896976,0.65857242,0.668695943,qpd,,1.2201725998220585,0.0987117985650684,18.463122333489345,0.1565828870296712,50.663455030035884,2.2770375055330314,1.0674119483529163
V752_Cyg,GDR1_2162227205576431488,314.63997369544984,44.05985047413489,0.0824209150927301,16.058203364126395,6.652886452000001,0.933081827,-0.053087122,s,,2.430018581894415,0.1042672748193314,14.716390568972649,0.0931116376119067,67.63187913477897,0.8639934082147573,3.415674319396466
2MASS_J20593270+4408353,GDR1_2162231676644797824,314.8864393131778,44.14306109748972,0.0093283588998315,18.335167832031253,,0.8046662290000001,0.071541061,qps,,0.8360570762511049,0.0295879498845712,18.697976144841718,0.0667898989350899,39.897548166075225,0.9970815464301004,0.8260392937884729
2MASS_J20584910+4416162,GDR1_2162235726791704960,314.7046177588673,44.27115999428571,0.0836125774910061,18.248531540601505,,0.92455156,0.678225182,apd,,2.8326000929233777,1.312913530391849,14.126884010760913,2.83083878097002,70.55531036349069,8.132552954864904,3.3727936271735497
FHK_481,GDR1_2162235795513138560,314.81188288335704,44.20792432338372,0.024746607800246002,18.634627979133857,0.979836261,0.760053277,-0.037057216000000004,qps,,1.2921492419677536,0.1434313406252073,18.120043284808236,0.2643346556508525,52.26355401924131,3.0598996572901185,1.5060368144443472
FHK_425,GDR1_2162239506362783488,314.4054311152652,44.112204802183285,0.0227765901084164,18.559317752327743,,0.928703066,-0.231160915,s,,1.4648733932123978,0.0918129465455881,17.645224843437802,0.1849168582049536,55.68048913028714,1.6640991327162211,1.3290053153864874
FHK_441,GDR1_2162240708953684992,314.5397046059057,44.184086431611995,0.0476137070144411,18.411467504299065,191.1471525,0.8583926279999999,0.239309635,s,,4.309656336946805,0.5262669764681549,12.078288200173152,0.9877268628540374,76.93643326626008,1.5156978263538707,2.10833808531795
FHK_446,GDR1_2162251394832460672,314.55137913084803,44.34949107285121,0.0092116082260793,17.879340285321103,6.4315589929999994,0.15525773699999998,0.253585697,p,,1.3205278830963487,0.0830874399251935,17.16979663018969,0.1808524220117284,52.86433814002152,1.7255373444050592,0.7586838739193512
FHK_267,GDR1_2162872928138757248,313.3151536451038,43.73966973033053,0.0804145369625174,17.450247625,191.0,0.7088816136887618,-1.1991309270000001,b,,2.8908905391944755,0.2180439287190976,14.5739931297575,0.3415752991300937,70.91877133839112,1.3730125260525667,3.3546589819585
LkHA_180,GDR1_2162886568955114112,313.4279200391176,44.06351857361957,0.032486223857233,15.453546489272027,9.73,0.8797998728028281,0.47213046299999994,qpd,,4.3947773585221865,0.4138837072392749,8.99570882874608,0.7714204109342395,77.18102011191615,1.1545950281077828,1.0179889082897908
FHK_335,GDR1_2162886775113495552,313.51609850019884,44.029936251960095,0.0568378252081074,16.716647277254904,4.901793091,0.8523987540000001,0.31969037899999997,qps,,2.227719417971577,0.2747560832559872,14.4400478059536,0.5230511333316734,65.82518559951578,2.6114098849003056,2.6860906635321613
FHK_385,GDR1_2162902683672550912,314.0487983814546,44.18196083626438,0.0401527113786507,16.040120445676695,4.47,0.8349097165011605,0.9901737979999999,qpd,,4.513267174933453,0.4184441869053881,9.825882780093922,0.7397047354238229,77.50686393622439,1.1246129182514717,1.1158198466162157
FHK_377,GDR1_2162903680105026176,313.92714208954806,44.23687717027233,0.0393786870663908,18.299030080268203,9.017099355,0.628025548,0.849149247,qpd,,1.4529138385766196,0.3322589258739299,17.251236228129038,0.7527304756145501,55.46141907522818,5.9267595295259525,2.212033331439049
FHK_378,GDR1_2162904161141389696,313.98792998351576,44.259951032886626,0.0432331100450497,17.040008815599993,8.74517201,0.715890217,0.836255816,qpd,,2.2466307236610383,0.2016152077137525,14.52195004472517,0.3963149812750437,66.00562863521596,1.9052688310593395,1.5522768381793526
FHK_367,GDR1_2162909830498130048,313.76259600948583,44.18112215981157,0.0175408163787541,16.323365861235956,138.8486621,0.81649608,0.303008328,qpd,,2.6479333324292726,0.1865781054463422,12.595583712080465,0.4206275792019953,69.31080446962085,1.328740862648582,0.8011172009496751
FHK_239,GDR1_2162924673904534272,313.22628231487136,43.871243289641264,0.0464108737890859,17.327595406333337,118.41887779999999,0.839734561,0.6292212970000001,qpd,,3.8392659943887364,0.3214835554802264,11.42250054170692,0.6602820125677651,75.40075272582405,1.1699811640504072,1.7828224255544027
FHK_186,GDR1_2162930652500328832,313.0769060360245,44.087509519964286,0.0168551930023949,18.40657965,8.524816322000001,0.910579833,-0.095740936,s,,1.216447407852066,0.0465864410332884,17.907241280866398,0.1092922236934441,50.577540182816065,1.0740110784544672,1.2239187723454794
FHK_222,GDR1_2162931580213813632,313.16609292875387,44.09671588914086,0.0100792968528854,18.677729346946567,222.58683880000004,0.6388990529999999,-0.157003822,s,,0.9082230153033539,0.0204375214896418,18.84584034387131,0.0382829079135031,42.24645133451721,0.6418413754774542,1.0510815653954215
