ID,Q,M
FHK_509,0.04840624774850247,-0.06431086514247548
FHK_510,0.03443050275773735,0.22249467032641282
FHK_511,0.0364313801482982,0.06427453569927993
FHK_512,0.05170083305172221,-0.1557212004767075
FHK_514,0.03842429992956716,-0.0529419013707894
FHK_515,0.040732183323780494,0.014532847735320105
FHK_516,0.020772935247072778,-0.017801271366811266
FHK_517,0.025446089661435703,-0.2750373420399677
FHK_518,0.029742581670636443,-0.21966477561107003
FHK_520,0.03008360993674856,-0.09383293604124911
FHK_521,0.03417946438474322,-0.04285048180113163
FHK_522,0.02386907040631686,0.03138009308468649
FHK_523,0.11808807750779661,0.3306194974840232
FHK_524,0.30371833450097796,0.19420650155505384
FHK_529,0.19310680845052983,0.21216240995674485
FHK_530,0.0573939665057271,-0.47850055142977255
FHK_531,0.03457285761311654,-0.06199422832701519
FHK_532,0.04381568610074982,-0.039062334617190525
FHK_535,0.025619167959327473,-0.07184332685975013
FHK_536,0.0308291194151062,0.2704347750462088
FHK_537,0.02639267569956625,-0.08490940926081274
FHK_538,0.02062294808509847,-0.10543391143168734
FHK_541,0.039924627167098374,-0.03718613777364575
FHK_543,0.00778562132398416,0.13949847826138528
FHK_549,0.014339477243714326,0.14161179862099058
FHK_551,0.17020023301534787,0.14160648668665585
FHK_555,0.38948784995246044,0.22594057749250757
FHK_560,0.02452434451953527,-0.19755097353772136
FHK_561,0.032669237023355675,0.11732704082578874
FHK_562,0.00785738228605234,-0.24703337965134062
FHK_566,0.03370558310395234,0.05120783485475687
FHK_567,0.02382113057347069,0.28478453842052326
FHK_569,0.020180360538974103,-0.09957019311286229
FHK_571,0.02179380341182458,0.13073371426997837
FHK_573,0.02699092417942227,-0.22070546381274297
FHK_574,0.042021293004432934,-0.10096253890163219
FHK_575,0.04263139313986944,0.0038039439282324364
FHK_576,0.02118604985989985,-0.2861514110075851
FHK_577,0.5986404203615218,0.6350744624190905
FHK_578,0.053760505959388964,0.06822717851556045
FHK_579,0.04322131583927059,0.22075508965968993
FHK_580,0.05991583399249547,-0.042750523053663184
