,ID,PER,POW,90FAP,95FAP,99FAP,999FAP
165,GDR1_2162121961697794304,200.49366411670795,0.1389893044099125,0.06501410439619701,0.06973912367442661,0.08029497539768635,0.0949345504908129
166,GDR1_2163138288400926464,12.256553288689322,0.05338359757670046,0.06239302613442632,0.06691880304707618,0.07703360883589708,0.09107065691155454
167,GDR1_2162952470933669632,5.797807790626885,0.29873238768925453,0.06239598846969151,0.06692174041212004,0.07703649544949437,0.09107348088909088
168,GDR1_2162964977879706112,5.458692411119357,0.5052605218277354,0.3242210604481296,0.3486908528816688,0.4004925291365891,0.4662805864412271
169,GDR1_2163139731509868160,5.236902892893467,0.1866507198161621,0.06262693788685048,0.06716593233177952,0.0773100907654089,0.09138738699128507
170,GDR1_2162951027824541312,211.01752396179776,0.13366180107193457,0.040488045687458944,0.04330229208473299,0.049614519481164646,0.0584244823875859
171,GDR1_2162091003573281920,32.6077062231813,0.13346326677742681,0.06718157115874543,0.07211225759534622,0.08312224160094246,0.09838025046086328
172,GDR1_2066794818967689472,2.3975017971555777,0.5277561730672684,0.06524635471417077,0.07000268123531027,0.08062755284828312,0.0953609759914541
173,GDR1_2162975698125115392,103.4636632921622,0.13400809002694203,0.06071596913265701,0.06510886993657712,0.07492943468905348,0.08856419713677195
174,GDR1_2162947420052773760,250.0,0.07202272006420542,0.07176685477268833,0.07737427915910783,0.08987167766613807,0.10714323895575083
175,GDR1_2067026953358039552,3.570675982123751,0.444033781939507,0.06461987390150305,0.06933181192282137,0.07985840960597103,0.09445759043774558
176,GDR1_2163148768121199360,250.0,0.10583951513621528,0.06242814763776928,0.06695362857174571,0.07706783275745811,0.09110413830514813
177,2MASS_J20505669+4417055,8.019631457463202,0.09737622975263333,0.06314322287788249,0.06772398917056151,0.07796059373889465,0.0921641726141533
178,GDR1_2162977523478063872,250.0,0.0872490849927044,0.06245522408205484,0.06698047693771894,0.07709421748514886,0.091129950719723
179,GDR1_2161843098061857280,3.5456668576323325,0.2505866139690477,0.06496810455297437,0.06966064291867277,0.0801451416942217,0.0946880677475779
180,GDR1_2067034546860024960,8.26165514204829,0.38776510614018217,0.06466661795723597,0.0693781501928052,0.07990392251494438,0.0945020835105049
181,GDR1_2067061691055800448,211.01752396179776,0.4967921188324399,0.04083522701448514,0.043676215466029795,0.05004806265373094,0.058940442418200845
182,GDR1_2162127562335172992,3.93114046077208,0.3614886294101627,0.0648201853413283,0.0695468898021641,0.08010617039227283,0.09474998410788492
183,GDR1_2162965390195367296,250.0,0.09893956005018999,0.06406782775345193,0.06868773770767976,0.0790115605052758,0.09333514143638977
184,GDR1_2162903680105026176,9.017099354612352,0.3404268515883661,0.04023522856641309,0.043022689844331004,0.04927531530282919,0.05800305875411184
