ID,Slope,R^2,r std,r nu,g std,g nu
GDR1_2162958415178355072,0.7541764012882964,0.5186880862974694,0.18967395144524593,0.02549952827082622,0.2719113804250058,0.027414564808919958
GDR1_2163142828184692096,0.9491233414917606,0.8443480137476304,0.07536694750353826,0.012141888154428045,0.2797916777581466,0.02764311900694402
PSO_J205641.026+434300.610,0.7164201588575657,0.7132735398121349,0.03228305169910637,0.006287988633967856,0.04842117536310885,0.009568768249996664
2MASS_J20521101+4408102,0.9710779745359716,0.5150354022788305,0.1791510283518512,0.028910129143306366,0.28499216051925735,0.04267554361821286
GDR1_2162955803828352896,1.2030313226175093,0.7264313759627192,0.17833227394413562,0.028443953594080047,0.34742375145019994,0.031090523492168627
GDR1_2162955803828359040,0.9924003803623616,0.4847895456476422,0.17892098245886545,0.03386376910562055,0.22804595200654826,0.03551764316558147
GDR1_2067032760152922112,1.4498536240059436,0.8064434855187076,0.17881631570294745,0.03402648611355388,0.3570117804505123,0.047254404927927006
GDR1_2162935737741690752,0.7716045628346048,0.8738655557364028,0.07846745148385335,0.014864202323408312,0.35173871254916633,0.030431499861505413
GDR1_2067045679428023680,1.0721514413451088,0.7966568076490507,0.11906048318200707,0.02682642971810255,0.2934767414077214,0.02831545616809542
GDR1_2162928934512434432,1.0350953287673776,0.9507826598324017,0.06510749291811609,0.013076206919172958,0.205233821586548,0.027428491198133974
GDR1_2162974186289213312,0.8112273492038719,0.6802525821507396,0.10105230767384088,0.017417474363992082,0.23235402845148398,0.015124843303993706
GDR1_2162931580213813632,0.8833600933281375,0.9005273144070955,0.06166599754537613,0.011389664203918121,0.17903723311476247,0.02358804384755631
GDR1_2162947729290416128,0.7985392764883683,0.7049254980615405,0.12096812811650083,0.01761196771995996,0.27787647068806054,0.030495682112073375
GDR1_2162969929975644032,0.12225475634693513,0.010708392655648642,0.5126125811194119,0.05372780476447138,0.3646863914085436,0.03530286941994706
GDR1_2162947729289614848,0.8795814723059622,0.48931038180555925,0.17297897589431233,0.03606514796318621,0.2631042503498089,0.0399177146199589
GDR1_2162932993257907584,0.28396770496631096,0.2523329552324491,0.043157807317332965,0.009648034240360651,0.029273431797859177,0.005504393876100278
2MASS_J20511748+4419138,0.9553149084045381,0.8729985435655389,0.06479493458687353,0.012245590111480633,0.21647064038856798,0.024026665917040793
GDR1_2162136598952029568,1.0367231380797726,0.5413994776793869,0.2127111730055608,0.03276619065850642,0.38990430183109437,0.04392060582961967
GDR1_2162886156638197760,0.7097469703995171,0.6430976499028067,0.11875678352602488,0.023611031958194074,0.22439000061523065,0.018450225257339904
GDR1_2162939276794011904,0.8422295371008038,0.7569025474543292,0.09826418671845517,0.020514922663917592,0.22471660929707082,0.032721736682766046
2MASS_J20464241+4345102,0.9131161452664037,0.6184252819533819,0.1163055431819599,0.01425682091732667,0.23751956615538547,0.03316713066187158
GDR2_2162943193804036864,0.2737906951133549,0.021150373489083038,0.39432836818887085,0.06177992121383408,0.5222887355768462,0.05148786385428602
GDR1_2162122064777006080,1.3835065448981767,0.44727864588977945,0.3539246152499995,0.05769296625436498,0.4966764039524032,0.06901451697049804
GDR1_2162597397400140160,0.8603399725325636,0.8772518690594251,0.041863069794821295,0.006658298125329861,0.12200368771558835,0.011978603859693534
GDR1_2067068425564498688,0.9178343214688308,0.9409963526530015,0.11993903811403599,0.01998902692457557,0.2881497480265601,0.0210098800234793
GDR1_2162955705044326016,0.9841532999342639,0.8448558068350758,0.0792815399915346,0.013757429257983136,0.26152603313071854,0.03083846507170358
GDR1_2162938864478448896,0.8652574884570616,0.7206650531823601,0.1560854386843381,0.035670165409301,0.2709814955581395,0.018224542904865453
2MASS_J20523022+4424108,0.8419336406339152,0.8134965057222858,0.12111417290528426,0.018327912301934503,0.2509134573781715,0.013704928946549563
2MASS_J20483292+4351190,-0.1737902529456859,0.007986067806578248,0.5451245214070676,0.06848117602246345,0.5729448024532007,0.06356747850880227
GDR1_2067034306341810304,0.41778305692129497,0.08208791704961815,0.45726967331409296,0.059672942928534395,0.4382926577430984,0.05408391363076978
2MASS_J20534496+4404139,0.5342076168685275,0.5266156268103093,0.23513204950729566,0.04418181367232567,0.2833322290094949,0.028064386157474364
GDR1_2162221776736976896,1.6389084571149037,0.4081500556410874,0.09480500661678426,0.017747860389940542,0.11701718593678549,0.017919376034983683
GDR1_2067030011373814272,2.581938293896214,0.5605879522216236,0.4461413761608509,0.056326186728450696,0.5165881675714944,0.06432766602779985
2MASS_J20475256+4345137,0.8964397446562001,0.8205417982806866,0.07713690034588117,0.010728529078072776,0.1893773604676706,0.01711832926357763
2MASS_J20475256+4345137,0.8964397446562001,0.8205417982806866,0.07713690034588117,0.010728529078072776,0.1893773604676706,0.01711832926357763
GDR2_2067128864343322496,0.9285114460674908,0.9099378470102575,0.043767604943977495,0.007325032871925389,0.18016427615048544,0.018368891040333287
GDR1_2067128795623856256,0.8626417965134126,0.6890560363226291,0.07222264563784986,0.014338077569760535,0.1687878182247462,0.01721187170068437
GDR1_2067063722575028480,0.6775987121038091,0.5621402151090137,0.11913619509603121,0.01692539532259026,0.23320132206393673,0.009989932998792717
GDR1_2163153578484316160,0.7792648950938812,0.13480089771847198,0.3361517842627184,0.06544170437268354,0.5619427713998183,0.06593028579008936
GDR1_2163169761929937280,0.8919794347625795,0.27938050334697045,0.25047609206027355,0.04685687365265433,0.36048830843025287,0.035852906014214446
GDR1_2163139804527939968,1.2897859506784428,0.46207501772399734,0.22865469177270403,0.042841457811409904,0.3787521147541993,0.05339682723292542
GDR1_2163140453064444544,0.871663735030043,0.27643667823867196,0.2107007849272594,0.04971731428861088,0.2872377262162562,0.027476476219138964
GDR1_2163168524970607616,1.0307425683715252,0.8584663181213386,0.07670367061324945,0.012270441667286532,0.24301494217025593,0.01945893955892558
GDR2_2163140143827638272,0.7892506015284616,0.7339373502047187,0.09783737981286258,0.012021669503601421,0.22644738231356085,0.02128170955833859
GDR1_2163136810933010048,1.166398246273345,0.6361294505902272,0.20631909206079885,0.024139971815501184,0.368301166330717,0.04035216832900864
2MASS_J20505568+4421442,0.8841249007459067,0.8770715595631385,0.09452100061180442,0.016523079707400322,0.2439187033200581,0.02787751067839629
GDR1_2163136712151471360,0.4373537701748639,0.2404497162747502,0.319221154522958,0.038803239007746286,0.36260694357451484,0.03224486793223965
2MASS_J20505838+4414444,0.47926733225192697,0.2383859987720977,0.04612901960012273,0.008710201613969506,0.053813589602632064,0.007753742587791826
GDR1_2163140281266601728,1.0366527607671725,0.6986111042514276,0.21987517467086284,0.020954777772782877,0.2551400431983722,0.029775052468567664
GDR2_2163137120170654720,1.5683214528346217,0.6200518812981713,0.3016709993939121,0.05510884826069425,0.49677645454057967,0.07331871040869112
GDR1_2163135470902128000,0.8867660110650847,0.7355059007703183,0.13030663674326665,0.013083720722635606,0.24560700932149052,0.015907896814306925
GDR1_2163137360688842752,1.2152583161376345,0.7346688134533126,0.08553067526589134,0.012746827211753901,0.21017334240341481,0.017238715727496405
GDR1_2163143481019730688,0.8845401510204808,0.21574228298146267,0.1477620124026543,0.03208685816080267,0.20478390561054266,0.02398780384860832
GDR1_2163141793095097344,0.8305032816336604,0.8067730098066389,0.1025513463770384,0.01614297238572213,0.26601079506552666,0.03020723089220563
GDR1_2163141930532987008,0.8824393766590403,0.8276035254898421,0.0808262798151442,0.009166892796697187,0.18589932605605505,0.01588836082218983
GDR1_2163138597639123456,1.668892132481884,0.27718784551264053,0.35533566117476845,0.06633998587340578,0.4779360781446565,0.051531441718125306
GDR1_2163139151692568576,0.902656636902872,0.09105529686909927,0.5174473893014385,0.07054657496559298,0.6753026472903711,0.06866015993932222
GDR1_2162948691363126144,1.4087967918762678,0.3671415108504097,0.6015307795317939,0.08630880670844501,0.4781571065881178,0.055766876398759026
GDR1_2163144851111005056,0.9582407162803299,0.31755848171046397,0.2517279473940217,0.0474686594081897,0.3485048081706911,0.04070626429907995
GDR1_2163146569098464384,0.5072994641679881,0.21270027900536892,0.3333449654544579,0.0633032902681322,0.46449783567542496,0.04398800947839901
GDR1_2162957040779711616,1.0520065360080861,0.41204789435292466,0.23175288948890463,0.035229135479493724,0.3794622420684122,0.03332889331635029
GDR1_2162930652500328832,1.0635916527805864,0.7953538318477926,0.10575142352112316,0.016855193002394936,0.24968055230229944,0.03246976267958106
GDR1_2162958488183262208,-0.027469135087853046,0.0005893741278220079,0.6033683425072662,0.0845000834439895,0.3066531008021396,0.01806013358973649
GDR1_2162944946150831232,0.6930320410534302,0.4166937542307168,0.2590422948303829,0.031246916372519577,0.32915028572512794,0.031238258505974087
2MASS_J20522940+4438404,0.9591618418670359,0.9014404042752385,0.06254224850615477,0.008590937757233923,0.30396312955706184,0.03517147938291996
2MASS_J20523394+4429168,0.9462613900604404,0.6263418947340392,0.0598484959017314,0.008445860053700188,0.11935615671860351,0.013493841168506063
2MASS_J20523441+4438246,0.9988383299849461,0.7220426031859698,0.09919820027394256,0.01559981435198408,0.2578206865552123,0.025561459023874307
2MASS_J20524172+4434072,0.9020938394219207,0.8950785213261511,0.059703389817580575,0.007607832217319945,0.2581801849770446,0.032731392352109326
GDR1_2162939208074527616,1.4797716523195588,0.2536951883876253,0.5279767267040216,0.08977530728793146,0.6806777402361832,0.10018417499575481
GDR1_2163173197895753856,0.582600053120851,0.24992102223799376,0.2690320465461855,0.04647361633050817,0.2694816939683215,0.01679297304622277
GDR1_2162984562930222208,0.7594436408319932,0.4972190814204241,0.20960958928838808,0.03002598006180363,0.37567654154516394,0.029137736417977705
GDR1_2162983772656231424,0.8871017495451358,0.7673331663651162,0.10637846030025876,0.026781668135761112,0.28917338128100734,0.03247335403585556
GDR1_2162936596735173888,0.8684653407768199,0.9677944641889249,0.10252127182651503,0.017869548014227965,0.3883793127567075,0.03485136148374377
GDR1_2162936184418271104,0.985314519519487,0.9228289491878086,0.06423158344721523,0.008809993087224573,0.24353083840748999,0.029300817427675627
GDR1_2162884782249510656,0.6744448604969281,0.8005982336990911,0.13530873847405037,0.018364583690521036,0.23038300750000593,0.009343000091576155
GDR1_2162960751631826560,,0.0,0.08066306426058129,0.005450488037509928,0.3177954561910987,0.029133979901855157
GDR1_2162963912729356032,0.6924043797208529,0.17916810942031927,0.3582589409608934,0.05369500422360097,0.45226304731133293,0.043577394510794495
GDR1_2162966146109606528,0.9486111026963588,0.8358631189142905,0.2878278743156496,0.05603334283501737,0.7343858030477494,0.08183437373994538
GDR1_2162966798944728320,0.8177916325727009,0.6185980247903272,0.09819973846803089,0.0172888758244696,0.25939243942459034,0.036366134126510276
2MASS_J20542793+4425037,0.7375781617163936,0.22216303855880631,0.23357958344387483,0.03055750975483174,0.32523957899631395,0.023733622785483122
2MASS_J20561812+4348116,1.0208645637726752,0.9571825659763804,0.043986084869629044,0.004948503354422607,0.18813322697691814,0.02343892761109217
2MASS_J20561960+4345387,1.0395106302971813,0.9434377973379081,0.0751473903686087,0.009515507279171305,0.2429605989738018,0.01418733819071165
2MASS_J20562950+4314535,0.9159298386183001,0.6835905422746931,0.15302096862018094,0.022656041612943385,0.2642890328116953,0.021935810050809353
GDR1_2162139210286483840,0.9862390070724395,0.9342135281247592,0.058289885183907514,0.006685086205907789,0.22269072551439714,0.025764754683506485
2MASS_J20564400+4346000,0.860180014031646,0.5602384995422881,0.08483436834953013,0.01851979056002984,0.2640681691852175,0.10153551776850207
GDR1_2162135327636039936,2.0506914862892485,0.8372019952648392,0.2959288215257768,0.04850564967641633,0.49067046953735144,0.07530460389155264
2MASS_J20570162+4341387,0.8489900475317798,0.7521771939115429,0.08335663600315724,0.011315739744882956,0.1719140739196695,0.021984504493453478
PSO_J205702.685+434143.663,0.6903739277534859,0.5241626887289715,0.13012472924765647,0.018028755360939317,0.24308863959244076,0.025616664347092366
GDR1_2162123198648385024,0.9115493017034023,0.8935814986084849,0.06724688874513016,0.011531284492928779,0.14900953394052982,0.016046120542156223
GDR1_2162239506362783488,1.1258614907711406,0.6131890666674101,0.15870744172017837,0.02277659010841634,0.2574359430449151,0.030607842530581488
2MASS_J20581428+4353046,0.9184793764964223,0.8770465037082092,0.09456010730255703,0.016359361713527608,0.21789443547295498,0.011529461912289566
PSO_J205818.503+435346.014,1.138678940415409,0.5232611402458102,0.26746284706763146,0.0413606616594539,0.34208751198928755,0.0332347512365808
GDR1_2162221673657763584,0.8857089035898386,0.23094145034213287,0.33504125000233587,0.048418488805646864,0.42031603887179986,0.04499010814444786
2MASS_J20584906+4353167,0.9447755000233283,0.8961892005667991,0.051958645440170356,0.007758355922937746,0.17187149028697746,0.01989148618144194
GDR1_2162235726791704960,0.4617022520756681,0.06130763794274109,0.6031118073656583,0.08361257749100615,0.4439865351264352,0.04641962327394598
GDR1_2162235795513138560,1.1299027192167064,0.5927479183901322,0.15479672631122443,0.024746607800245932,0.2640229245077524,0.032854619346341575
GDR1_2162232531340072832,1.1911592311187797,0.7444037790794117,0.18184571241343717,0.0591668951818531,0.3050206885774779,0.024691253283287574
GDR1_2162231676644797824,0.8533752053179753,0.8940189989544112,0.06639903724527177,0.0136264360826395,0.17457030256626407,0.01986252532593095
FHK_1,1.0759479830111147,0.632056195879354,0.1662182463108254,0.017695025536976154,0.2627902644710341,0.026826736064091337
FHK_7,0.7850338231787611,0.7474014940249176,0.04140108941719084,0.007083408962128899,0.09322574393045067,0.013589231991426736
FHK_8,0.7548985410688004,0.62063213973115,0.1331064811735332,0.03502208780958336,0.17050556717807464,0.024380941928129216
FHK_14,0.45491019036664815,0.053353667859039895,0.3711597309159226,0.06063609980158261,0.42300778625659075,0.04183579358418588
FHK_15,1.51219031017295,0.30456444036673114,0.19221884325059066,0.023448444978006824,0.18206205848218637,0.025207291347672852
FHK_17,0.9315903246376022,0.8745076963825863,0.04273095378719232,0.006817943225598649,0.14839500567839492,0.02632236800824229
FHK_21,0.9582848772392105,0.7121014859703402,0.04978006598081361,0.009097294209946169,0.14536663361935923,0.01905698839189329
FHK_22,0.8433751123741008,0.7386588798781253,0.0749045797244825,0.010856269975505657,0.23261611820522798,0.051658178205285094
FHK_24,0.3972056390055157,0.2378935129178421,0.09873434983541773,0.02637037001028194,0.10294046526636745,0.02509524893402215
FHK_25,0.8500784631829028,0.8078473407370009,0.03078907619451811,0.006790825656505787,0.08384146800661622,0.01744577935522657
FHK_26,0.7827773746345388,0.1523618903926001,0.15071314537220146,0.028136081706705895,0.13177206481724485,0.024281576769252737
FHK_28,0.6182746781518063,0.3622124754004967,0.07001955560096669,0.01550870024238965,0.08466181914103953,0.01258909560268544
FHK_32,1.672775666493507,0.8484025245644814,0.1296636756122461,0.022280570590935907,0.263970602891066,0.043207591730132014
FHK_35,0.6992673575557695,0.28601606886648334,0.10534024738663389,0.04258983788309821,0.18851694802928332,0.04510144191088192
FHK_36,3.6537403570135534,0.4660430287754917,0.5037626755806593,0.057117785850019205,0.46261893380584274,0.05775852460867634
FHK_40,1.199998701066497,0.5377294955559446,0.134962868058335,0.017880272058495017,0.19495354818832608,0.030509703396564163
FHK_42,0.24151667510745992,0.015318970688392256,0.3647032862430568,0.055030200046189436,0.464560669314788,0.04589219317814964
FHK_43,0.14809388841157117,0.012942774208279226,0.11292475735852762,0.01734375031588612,0.1187514350948694,0.018980331672514283
FHK_44,1.0329192833299663,0.6028420017145678,0.09976906660095668,0.020109216166139244,0.20826681172211994,0.03275665241744345
FHK_45,0.7158271934673772,0.4808648987581015,0.03677211580108667,0.0074353493951184214,0.07436792846714194,0.01220215410537911
FHK_46,0.9055959693197626,0.3347890150095402,0.03877517501233113,0.007412663656775924,0.05664237556618963,0.007269155788491276
FHK_47,0.47926733225192697,0.2383859987720977,0.04612901960012273,0.008710201613969506,0.053813589602632064,0.007753742587791826
FHK_48,0.9793579309864845,0.3299605417708432,0.07221747728001857,0.013271449133807298,0.12143481072007338,0.0186421228436011
FHK_51,0.5756293489758092,0.4320079202443731,0.029674210732616113,0.006086850367816282,0.052601794742424796,0.007131283157699649
FHK_56,1.120599396548707,0.5504966135646303,0.07973041280350565,0.02258649784972844,0.18307981244756963,0.032088199125816765
FHK_62,1.1429715395232585,0.4081557389015382,0.061236146216258475,0.00960212170175407,0.08506175407466246,0.011082375925104342
FHK_67,0.8845401510204808,0.21574228298146267,0.1477620124026543,0.03208685816080267,0.20478390561054266,0.02398780384860832
FHK_68,0.6115349797423008,0.4365209133576834,0.15551429483249116,0.02202132625710277,0.23576451346462582,0.022990085349410536
FHK_70,0.8868085792173833,0.6947520619538087,0.03875766962285001,0.006253823318707799,0.09473436347509899,0.01068867666944028
FHK_71,0.957045543161067,0.9223259690966662,0.05023568108241962,0.007298654256146263,0.1888764185296973,0.027200143494219422
FHK_75,0.9844397586658475,0.6135706973563861,0.041816327709458874,0.007888862965230541,0.09721058035048248,0.01107699430827248
FHK_79,0.6335517333902607,0.1610481538430394,0.08662798552867426,0.01590864650050392,0.10974346882423064,0.019522457870742114
FHK_82,1.6719161063184527,0.28247518465410537,0.3768168886943985,0.06099242254357929,0.5406593907398448,0.06261534116696965
FHK_86,1.2645279977331507,0.3271546305680242,0.13216489029901957,0.02114195229573363,0.17396316466233558,0.02339766732482083
FHK_87,0.6766467192704575,0.597153000311332,0.278627844212442,0.036931234626190086,0.3231622170459184,0.02254445329200843
FHK_88,0.5573388296033621,0.20651206923779944,0.5549617333612243,0.062395841132888936,0.43147324734768394,0.035107986562293886
FHK_92,1.0181669118113625,0.6514746139942912,0.1480923907877481,0.027746434517233323,0.29726670962866303,0.025140533765536512
FHK_94,0.7838398203138882,0.6136554019457646,0.13425562335613947,0.017144881120569756,0.2461558580293161,0.025760980853929534
FHK_98,0.4420473502617069,0.1337284307990057,0.20097593360454383,0.04868286918704281,0.30927504360261704,0.04222929363019361
FHK_101,-0.2015930672994588,0.005545626539970623,0.4346980338865441,0.06436373179424978,0.5175229529959503,0.05562730938191659
FHK_115,0.8638934984673257,0.2781029058828622,0.06303630764970343,0.016713647715646058,0.10464370726232788,0.016001357810747248
FHK_118,0.8625673707534187,0.5574321666682766,0.09990078169055852,0.010309777492830473,0.1760936002929526,0.030478445506967104
FHK_121,0.6042863152029193,0.27326941987959746,0.059649637050962705,0.006321108039202802,0.09642541586095456,0.010275776331326128
FHK_123,1.4412656262183936,0.60603399502281,0.13773646038122558,0.03189954309780708,0.2882175381575902,0.03973922535331642
FHK_127,0.8364581586622364,0.4319795088056301,0.07552847401749847,0.010031587374708053,0.10798510719605228,0.015449119627587014
FHK_130,0.6344867283743284,0.36606260854975664,0.03466004069371552,0.007059820645184194,0.052260041205963344,0.005826088406673917
FHK_132,0.9790616496311592,0.8995039897233739,0.06454060453080486,0.010551100208660494,0.20971139630804556,0.025919155412692917
FHK_133,0.7222196240445838,0.25090101231164375,0.07311463333215301,0.01042418861751048,0.10221913619183991,0.0106314060778828
FHK_134,0.9528026031571364,0.588571844409432,0.13925866085845467,0.019525717280170614,0.2477377541888029,0.029338203831679
FHK_137,0.7325738269007139,0.3321401951022904,0.07532260086651553,0.01454548372835691,0.12699357427935104,0.01492786978124574
FHK_138,0.6548152630746845,0.21224599029981553,0.21729766366700964,0.026638907331919457,0.27011334997535635,0.031388812624355014
FHK_142,0.6340273632855231,0.49723849659867664,0.021270893849018088,0.004195797221486923,0.03935882513555405,0.0049615853696319675
FHK_146,0.9894643312006974,0.272709507413505,0.10311716234237144,0.028593522995579244,0.17491017301536943,0.028236031946458042
FHK_148,0.9312678447324162,0.8424810555917798,0.04155077652519578,0.005166471847317061,0.15217459580288697,0.01878560443786817
FHK_150,0.7212887694004603,0.4170464471321218,0.12807418501264836,0.012319890577406631,0.16927167265497872,0.019909414356977243
FHK_153,0.41458072179846517,0.17210358448507898,0.05581814586336984,0.01174498550506008,0.06523016946556413,0.008143055453044633
FHK_154,0.7987093813064677,0.5749889277060183,0.03230123522821201,0.004736668676957434,0.05079571330497632,0.009360940341889815
FHK_155,0.5156742468551234,0.3502789763204386,0.048498089912452864,0.008349459737889734,0.05835091583101621,0.008959548843814297
FHK_158,0.3826671541720978,0.23718767562962867,0.03389133209374184,0.008629582979238815,0.047506455449350386,0.006656992224119168
FHK_159,0.8741530600539241,0.7437611898162731,0.03664743248788253,0.005784957559623509,0.09698206405705187,0.013363902773433026
FHK_161,1.0294576201557173,0.8841959160652918,0.08079585099221179,0.011439256443257826,0.28140563412388186,0.03517684562286227
FHK_163,2.099316019160189,0.5446316394342176,0.13226197927243918,0.03457089996391265,0.23820095726123203,0.03629150343407618
FHK_164,0.8793576024348261,0.29172803785881674,0.186178715306588,0.024667486342665322,0.20943573666647042,0.03551152034338803
FHK_165,0.32879606374642506,0.23442285481051256,0.02898106075118458,0.012707894761895084,0.0315681092555634,0.005860989204979006
FHK_170,0.7214273724557164,0.4402525899881737,0.23332080958232884,0.03737649884953683,0.38378935612388987,0.036132602127696575
FHK_172,0.7544293387916304,0.21012535437721735,0.08902423401008769,0.01491205002565858,0.11859243237580128,0.013737427241156642
FHK_173,1.1858660825714222,0.9523811469914433,0.08139766043785855,0.012057960465564998,0.21170334324586268,0.010877564679066044
FHK_176,0.9117415738642531,0.6359531082252737,0.03835380410430587,0.00597472965672149,0.0777774621011849,0.021920316848824447
FHK_179,1.1642202100719155,0.6715517750068772,0.20071483711801383,0.027291767902641744,0.32726996305778944,0.03598928068970876
FHK_181,1.3216684586134875,0.4884138612117014,0.11015350261464307,0.017645343133428564,0.18893173670825295,0.02953300724381928
FHK_182,0.8584810521443974,0.5265604569454321,0.0644814209078286,0.00946347762006914,0.11194916082455816,0.013873241755823816
FHK_183,0.7507708161117362,0.43631753071594087,0.06346469004655476,0.008406019426933255,0.09436665613089049,0.014570394249374032
FHK_192,1.0636534600675773,0.4913512977625394,0.08236720905903004,0.011789972235006111,0.14098152765135413,0.022666500483634215
FHK_194,0.6591336185238842,0.5406066683378977,0.018206222262224497,0.0032240162276511025,0.03221623914996359,0.005560530190782058
FHK_195,1.256737403432489,0.7335266991981558,0.21352168504036362,0.0310518210936606,0.41082609008116616,0.03363410527091835
FHK_196,0.7134658195246831,0.31864185653041444,0.2753044663590734,0.02603418580123038,0.3083301242201993,0.02961519733087569
FHK_200,0.7716739450944531,0.45576951161067064,0.03646208578931367,0.006607205105449761,0.07491986664912252,0.011680574184305959
FHK_201,0.9603962699473846,0.7508816831482896,0.19442297782103124,0.05768063810286724,0.2672953037661834,0.044409857854091565
FHK_203,1.0564386197774722,0.6783801795088905,0.10115916766637721,0.017298234494587093,0.22357584014416051,0.027508890212961466
FHK_210,0.7046406330007424,0.09444162100576467,0.314480874143524,0.05753143701481838,0.44013595644932996,0.056567346668791096
FHK_213,1.0845601872518842,0.7000470585687469,0.11798784549301419,0.021148864569988563,0.3047822279106624,0.03277460239047812
FHK_216,1.6235257116896915,0.41148428960394995,0.08118407240442764,0.010985937098055138,0.11279199668755041,0.013443992278349942
FHK_217,0.9597704371556922,0.7278604580920766,0.07025938086272965,0.013459291589996902,0.1735564787854252,0.02065858595171952
FHK_226,0.8461819693530565,0.24924480984289119,0.14578835722580694,0.016457854859248836,0.18082709556636023,0.021319638482013684
FHK_227,0.8261716887806057,0.5481020192239487,0.12078001685602736,0.017017293761967586,0.2776279621736312,0.027005430622052334
FHK_234,0.7821440878140403,0.44929495237737505,0.17233354341027204,0.022702439768465702,0.2339767226392784,0.02714054861356306
FHK_240,0.9874950790096007,0.905081846515846,0.069537599639742,0.011277575022505178,0.213424597702947,0.01983453960515708
FHK_244,0.9575559761991724,0.7196049695697018,0.05184939602351135,0.006442133612525225,0.12674388669087297,0.018856053189302148
FHK_251,1.01443872645294,0.568257497025513,0.061855402873750645,0.009779090133424977,0.09225710878076904,0.011833738701193669
FHK_253,0.42553251593153757,0.27474122205191476,0.024926017961582624,0.005897247388577525,0.03374516830463987,0.005116744077990875
FHK_255,0.9115453180067425,0.3825491756680694,0.2053395993525272,0.03450048844497463,0.2942860672781624,0.03718569974385445
FHK_261,0.8805203710883771,0.2959469609581918,0.19548226358723916,0.03554202010313708,0.3214032611630906,0.04131309713519166
FHK_272,1.0222367712291027,0.7873275564811953,0.07947689859841182,0.013723789001988344,0.19958722146251792,0.03550024871357514
FHK_273,0.9187261720368393,0.9077833959622873,0.07587706747593212,0.012506233123314144,0.1971105524496729,0.015203810707955057
FHK_278,0.7556345536876675,0.19770625777031367,0.05478785806862731,0.008667220706669275,0.06005588023959363,0.007675464436921753
FHK_281,0.7194005941782988,0.2752667215126588,0.09902503168262376,0.011762676881111604,0.11712064628893713,0.011734534000764558
FHK_282,0.874035221181998,0.4648243601195839,0.060621115417407084,0.007955785134643139,0.08648857451471524,0.010027232808354625
FHK_284,0.9783323660104842,0.8223600570715499,0.09251698383452271,0.010606811354517767,0.24296343652985514,0.02303648960638029
FHK_285,1.421276824864217,0.368419089979604,0.2670649973271434,0.038873442053637894,0.3419165548005007,0.04287826251472927
FHK_286,0.9802876297762527,0.7739571494669217,0.08692658619640294,0.01014696783176117,0.19262327130351178,0.021012646937366413
FHK_289,1.025187584628853,0.7016938953269262,0.0857923724957677,0.013920594266989685,0.2414193627348305,0.023364822488160804
FHK_300,0.9453106356336243,0.6378478043702681,0.10354128683349983,0.015091629881079007,0.21814043048509546,0.023923769029389957
FHK_317,0.49642934386446985,0.08372611028366428,0.13572716229295578,0.012508787292216052,0.3426784518539176,0.03478801403160953
FHK_323,0.916804522716807,0.5889076134568464,0.0716651353985509,0.009550766643966056,0.1391454697180272,0.028173586668637333
FHK_324,0.9866255481416516,0.9508852801510751,0.037779379358047004,0.0029010618362782987,0.13834876816111988,0.02060048879844176
FHK_327,1.326600301921565,0.6196543040661744,0.4873463834417954,0.03659970074350935,0.4215737087976496,0.04579252371959674
FHK_344,1.2533729202386414,0.3874979314787764,0.3647625312750417,0.05280399821862653,0.4017617083174259,0.05295462110070847
FHK_348,0.6932290352484953,0.6544751925498751,0.03306259949859838,0.008071305796370004,0.06667736239528119,0.011074590322334881
FHK_352,0.8108889945974136,0.7215370466150101,0.03208953400028072,0.0058475892769396035,0.07926349827042238,0.010984095091387869
FHK_361,0.8225196054502149,0.42519256194795907,0.34362514949873657,0.03679838625867679,0.24016399092350385,0.029845862303216127
FHK_362,1.12565911913372,0.6185044403548466,0.1354625814238026,0.031168906942771173,0.2434575908621516,0.03462347902073221
FHK_370,0.8552947797055024,0.7496570438524839,0.028180977700821272,0.005707421659654333,0.07041527569927766,0.01045157812439693
FHK_371,0.7925989124828033,0.38672281262345387,0.05175506344559427,0.007687565654047395,0.08349898691765255,0.00998624065981174
FHK_372,0.7124443561776713,0.23670345881335095,0.0864238220757968,0.012597151342868637,0.12920270620498692,0.01818526213736171
FHK_373,0.8745540417017347,0.860074312877627,0.02332109296661112,0.0032166105081087807,0.06350827824615093,0.012170450862686878
FHK_375,0.9828116858089095,0.9010732119601275,0.05265785841663635,0.006665946089032915,0.13544484569751958,0.010540802937024038
FHK_380,0.9244935795542207,0.6737332997724861,0.09656111866661067,0.011843748315325767,0.1965659555488748,0.020988239497007503
FHK_384,0.42296447720934205,0.432956825301786,0.016354281941652567,0.005046248448559493,0.019400386394122632,0.004170739696603164
FHK_386,1.0343932952097803,0.9340134921528422,0.04332795367674506,0.004990861247195046,0.1845553332746776,0.01723651797927538
FHK_387,0.9196373824315289,0.8706070980120773,0.04216064266412304,0.006352271813303306,0.12939039349188475,0.017693210059966366
FHK_388,0.8177837360353925,0.5096498272838038,0.036836349448192335,0.0062065713064455895,0.06848549726922205,0.009298216449720611
FHK_390,0.8013368429189549,0.7416400639580335,0.0652365808312945,0.011276940782656751,0.14723602922606732,0.015421619815672189
FHK_392,0.8859578631572566,0.8345183290673077,0.03906701284807643,0.005793324578563379,0.09635533569495418,0.013611869651292043
