,ID_1,RA,DEC,PER,Q,M,NU,rMean,primary_class,secondary_class,ra_1,dec_1,id_2,ra_2,dec_2,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag,Qfl,Rfl,ra_3,dec_3,AllWISE,RAJ2000_3,DEJ2000_3,W1mag,W2mag,W3mag,W4mag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,ccf,ex,var,qph,__3_6_,e__3_6_,__4_5_,e__4_5_,__5_8_,e__5_8_,__8_0_,e__8_0_,__24_,e__24_,__70_,e__70_,RAJ2000_4,DEJ2000_4,Separation
205,GDR1_2162930652500328832,313.0769060360245,44.087509519964286,8.524816321607469,0.9105798325538468,0.0043343946874849,0.0168551930023949,18.40657965,s,,313.0769060360245,44.087509519964286,GDR1_2162930652500328832,313.0769060360245,44.087509519964286,14.175,12.985,12.4,0.034,0.039,0.028,AAA,222.0,313.0769060360245,44.087509519964286,J205218.45+440515.2,313.0768836,44.0875599,11.573,10.867,8.468,6.176,0.024,0.022,0.045,0.076,0000,0,nnnn,AAAA,11.66,0.05,11.01,0.05,10.42,0.06,9.45,0.05,5.78,0.04,,,313.07693499999993,44.08747111111111,0.0
206,GDR1_2162931580213813632,313.16609292875387,44.09671588914086,222.58683877368023,0.6388990526466775,-0.0399813064344262,0.0100792968528854,18.677729346946567,s,,313.16609292875387,44.09671588914086,GDR1_2162931580213813632,313.16609292875387,44.09671588914086,14.76,13.81,13.375,0.035,0.045,0.047,AAA,222.0,313.16609292875387,44.09671588914086,J205239.81+440547.4,313.1659062,44.0965244,12.859,12.57,10.032,6.911,0.026,0.028,0.084,0.131,P000,0,n110,AAAB,12.79,0.06,12.63,0.06,12.32,0.06,11.33,0.06,6.75,0.05,,,313.16601611111105,44.096648888888886,0.0
207,GDR1_2162931786370808448,313.11680283929536,44.05861394172086,154.72348245367584,0.8036806420245328,-0.1628493122216612,0.056493558507864,14.862886073025049,b,,313.11680283929536,44.05861394172086,GDR1_2162931786370808448,313.11680283929536,44.05861394172086,11.938,10.516,9.49,0.028,0.036,0.023,AAA,222.0,313.11680283929536,44.05861394172086,J205227.99+440330.4,313.1166633,44.0584531,8.085,7.389,5.373,3.361,0.025,0.02,0.017,0.032,dd00,1,nn99,AAAA,8.06,0.05,7.6,0.05,7.29,0.05,6.41,0.05,3.23,0.04,,,313.1168519444444,44.05866611111111,0.0
208,GDR1_2162932851524210816,313.15196438536617,44.19620838058371,6.588110785293352,0.6138814496657115,0.7039462495893466,0.0293255985352491,17.33695864038095,qpd,,313.15196438536617,44.19620838058371,GDR1_2162932851524210816,313.15196438536617,44.19620838058371,14.438,13.226,12.618,0.039,0.033,0.029,AAA,222.0,313.15196438536617,44.19620838058371,J205236.46+441146.3,313.1519487,44.1961982,11.562,11.138,9.842,8.899,0.025,0.023,0.076,,0h00,0,nnnn,AAAU,11.37,0.05,11.02,0.05,10.71,0.06,10.33,0.06,8.29,0.08,,,313.1518861111111,44.19620499999999,0.0
209,GDR1_2162932993257907584,313.35294774701265,44.04186114412709,,0.9199348787460804,-0.1771971584318581,0.0096480342403605,12.729297376078431,b,,313.35294774701265,44.04186114412709,GDR1_2162932993257907584,313.35294774701265,44.04186114412709,10.854,10.329,9.866,0.028,0.032,0.028,AAA,222.0,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,0.0
210,GDR1_2162933882314931968,313.393035373416,44.12793432838515,6.631153494621309,0.4125040301699637,0.0368725312533382,0.0075312752124033,16.913563771946563,p,,313.393035373416,44.12793432838515,GDR1_2162933882314931968,,,,,,,,,,,313.393035373416,44.12793432838515,J205334.32+440740.5,313.3930355,44.1279342,11.516,10.726,8.027,5.568,0.023,0.021,0.03,0.051,0000,0,6400,AAAA,11.26,0.05,10.68,0.05,10.16,0.06,9.09,0.05,5.54,0.04,,,313.393005,44.12792194444444,0.0
211,GDR1_2162935565942174208,313.41729718195745,44.17929426247285,0.5154558307636937,0.8991735934775549,0.2815054754918692,0.0444075933676283,17.357072902862598,apd,,313.41729718195745,44.17929426247285,GDR1_2162935565942174208,313.41729718195745,44.17929426247285,13.182,11.741,11.016,0.041,,,AUU,266.0,313.41729718195745,44.17929426247285,J205340.18+441045.1,313.4174314,44.1792181,9.871,9.34,7.888,5.936,0.023,0.02,0.031,0.343,dd00,1,881n,AAAB,10.04,0.05,9.63,0.05,9.28,0.05,8.65,0.05,5.79,0.04,,,313.4172361111111,44.179358888888885,0.0
212,GDR1_2162936665453858432,313.38076414721843,44.2262346869474,10.790611982995353,0.9107275980920668,-0.0909518021122146,0.0152984980016347,17.280940823900572,s,,313.38076414721843,44.2262346869474,GDR1_2162936665453858432,313.38076414721843,44.2262346869474,13.524,12.289,11.575,0.029,0.029,0.021,AAA,222.0,313.38076414721843,44.2262346869474,J205331.37+441334.4,313.3807095,44.2262375,10.946,10.5,8.934,7.304,0.024,0.021,0.05,,0h00,0,650n,AAAU,10.83,0.05,10.41,0.05,10.15,0.06,9.54,0.06,7.23,0.06,,,313.3807680555555,44.22626111111111,0.0
213,GDR1_2162938074203123712,313.30835291416764,44.216048994754495,7.268239032798978,0.4337714085958486,0.4152459339857391,0.0304034895565849,17.1272569027451,p,,313.30835291416764,44.216048994754495,GDR1_2162938074203123712,313.30835291416764,44.216048994754495,13.484,12.424,11.892,0.031,0.028,0.023,AAA,222.0,313.30835291416764,44.216048994754495,J205314.00+441257.8,313.3083687,44.2160784,11.411,10.96,8.88,6.279,0.024,0.021,0.059,0.423,0000,0,560n,AAAC,11.27,0.05,10.97,0.05,10.6,0.06,9.78,0.06,6.91,0.06,,,313.30835,44.2160611111111,0.0
214,GDR1_2162939173714801152,313.27476939197817,44.26074820925187,64.1981521629506,0.9397472926248628,0.1752496153734351,0.0703463358313658,18.7518296275,s,,313.27476939197817,44.26074820925187,GDR1_2162939173714801152,313.27476939197817,44.26074820925187,14.301,13.158,12.582,0.036,0.043,0.03,AAA,222.0,,,,,,,,,,,,,,, ,,,11.35,0.05,10.88,0.05,10.47,0.06,9.57,0.06,6.73,0.05,,,313.27471888888886,44.260746111111104,0.0
215,GDR1_2162939208074518912,313.2187268777803,44.240317136194896,,0.8136795971517392,0.5171296856882062,0.0667736205980758,17.90623305700389,qpd,l,313.2187268777803,44.240317136194896,GDR1_2162939208074518912,313.2187268777803,44.240317136194896,14.0,12.656,11.979,0.033,0.033,0.022,AAA,222.0,313.2187268777803,44.240317136194896,J205252.49+441425.1,313.2187164,44.2403229,11.138,10.586,8.664,6.026,0.024,0.022,0.053,0.049,0h00,0,3200,AAAA,10.85,0.06,10.5,0.05,10.16,0.06,9.48,0.06,6.3,0.05,,,313.21868888888883,44.240265,0.0
216,GDR1_2162939208074527616,313.22393503246906,44.249178733588536,8.745172010390942,0.8953736865702596,0.3897638645043925,0.0897753072879314,17.32986503671875,apd,,313.22393503246906,44.249178733588536,GDR1_2162939208074527616,313.22393503246906,44.249178733588536,15.589,13.375,12.075,0.069,0.036,0.022,AAA,222.0,313.22393503246906,44.249178733588536,J205253.73+441457.0,313.223904,44.2491893,10.028,9.37,7.323,5.098,0.023,0.02,0.025,0.03,dd00,0,5410,AAAA,9.83,0.05,9.3,0.05,8.96,0.05,8.17,0.05,5.18,0.04,,,313.22396888888886,44.24913805555555,0.0
217,GDR1_2162939792190072448,313.3288316946642,44.24402348085625,9.037171278558985,0.6192932899781427,0.202586753580993,0.0238810297276797,18.40965160176125,qps,,313.3288316946642,44.24402348085625,GDR1_2162939792190072448,313.3288316946642,44.24402348085625,14.36,13.24,12.782,0.026,0.028,0.026,AAA,222.0,313.3288316946642,44.24402348085625,J205318.92+441438.5,313.3288383,44.2440335,12.311,11.872,10.158,8.836,0.027,0.026,,,000P,0,99nn,AAUU,12.1,0.05,11.8,0.05,11.38,0.06,10.79,0.06,8.36,0.11,,,313.32879611111105,44.24399194444444,0.0
218,GDR1_2162940067068027264,313.40123051637886,44.27395532006168,1.183548155206292,0.8384625058604164,0.1641325843162922,0.0709409392593914,18.302225167559524,qps,,313.40123051637886,44.27395532006168,GDR1_2162940067068027264,313.40123051637886,44.27395532006168,14.177,12.902,12.224,0.058,0.043,0.034,AAA,222.0,313.40123051637886,44.27395532006168,J205336.33+441626.7,313.4013819,44.2740971,10.789,10.365,8.944,7.274,0.024,0.021,0.041,0.179,ddh0,1,991n,AAAB,11.18,0.06,10.81,0.05,10.56,0.07,9.96,0.06,6.77,0.05,,,313.40115388888887,44.27394111111111,0.0
219,GDR1_2162940067068027392,313.3967863782052,44.281289838825465,21.91679103360884,0.506885267996522,-0.1155460418059258,0.0116284963591065,17.707663938653365,qps,l,313.3967863782052,44.281289838825465,GDR1_2162940067068027392,313.3967863782052,44.281289838825465,13.936,12.972,12.601,0.031,0.033,0.028,AAA,222.0,313.3967863782052,44.281289838825465,J205335.20+441652.0,313.3966703,44.2811151,11.961,11.906,10.653,7.266,0.026,0.029,0.256,0.318,ddd0,1,99nn,AABB,12.49,0.06,12.4,0.06,,,11.38,0.08,7.08,0.05,,,313.39678999999995,44.28130694444444,0.0
220,GDR1_2162941716335179008,312.9884250111627,44.03779365337419,7.483116981783753,0.5895420670865348,0.2702931544889195,0.0372911535051674,17.973610135294113,qpd,,312.9884250111627,44.03779365337419,GDR1_2162941716335179008,312.9884250111627,44.03779365337419,14.525,13.264,12.443,0.038,0.04,0.026,AAA,222.0,312.9884250111627,44.03779365337419,J205157.22+440216.1,312.9884199,44.0378075,11.149,10.529,8.448,6.043,0.025,0.022,0.052,0.099,00o0,0,0300,AAAA,11.16,0.05,10.71,0.05,10.27,0.06,9.54,0.06,5.73,0.04,,,312.9883419444444,44.03775,0.0
221,GDR1_2162942918926094208,312.95230917862733,44.08878280353535,61.73990050342821,0.9175403480006398,0.0304434303338298,0.0091482947350434,16.984882794291757,s,,312.95230917862733,44.08878280353535,GDR1_2162942918926094208,312.95230917862733,44.08878280353535,13.202,12.103,11.57,,,0.029,UUA,662.0,312.95230917862733,44.08878280353535,J205148.57+440519.6,312.9523826,44.0887982,10.801,10.405,8.59,6.542,0.023,0.02,0.061,0.115,hhhh,1,2100,AAAB,10.88,0.06,10.56,0.05,10.34,0.06,9.7,0.06,6.71,0.04,,,312.9523319444444,44.08876388888888,0.0
222,GDR1_2162944911791083136,313.09385664703177,44.23337851243401,3.00899416960918,0.6398824370250576,0.1351097959400365,0.0129428409216379,15.987209324230768,qps,,313.09385664703177,44.23337851243401,GDR1_2162944911791083136,313.09385664703177,44.23337851243401,13.012,12.085,11.615,0.026,0.03,0.024,AAA,222.0,313.09385664703177,44.23337851243401,J205222.52+441400.1,313.0938358,44.2333724,11.148,10.705,8.587,6.671,0.024,0.02,0.037,0.069,0000,0,nnnn,AAAA,11.32,0.05,10.96,0.05,10.52,0.06,9.67,0.05,6.49,0.05,,,313.0939030555556,44.23330305555555,0.0
223,GDR1_2162945976943020416,313.0767383034075,44.27513466759154,0.9786931575547204,0.908014400956096,0.1155031019382541,0.0575675495418362,17.517297898325356,s,,313.0767383034075,44.27513466759154,GDR1_2162945976943020416,313.0767383034075,44.27513466759154,13.33,12.085,11.318,0.025,0.031,0.021,AAA,222.0,313.0767383034075,44.27513466759154,J205218.41+441630.5,313.0767162,44.2751438,10.483,9.898,8.429,5.925,0.066,0.06,0.062,0.058,HH0d,0,nn11,AAAA,10.22,0.05,9.78,0.05,9.59,0.05,9.04,0.05,6.04,0.04,,,313.0767519444444,44.27511194444444,2.2899993706537318e-11
224,GDR1_2162946080022052992,312.8787451542417,44.116509859787705,,0.925229340065076,0.5289828765368183,0.0230448150828612,15.968770996309964,apd,,312.8787451542417,44.116509859787705,GDR1_2162946080022052992,312.8787451542417,44.116509859787705,13.564,12.696,12.168,0.036,0.042,0.03,AAA,222.0,312.8787451542417,44.116509859787705,J205130.90+440659.3,312.8787889,44.116475,11.431,11.094,9.751,6.178,0.031,0.03,0.132,0.053,0hdd,1,2210,AABA,12.32,0.06,12.28,0.06,12.24,0.06,11.78,0.07,6.0,0.04,,,312.87875388888887,44.11646999999999,0.0
225,GDR1_2162946526698717056,312.8904299532222,44.17068994339685,9.569722650362934,0.7788451353890751,0.0260996884258705,0.0236029332969168,17.398006147232472,qps,,312.8904299532222,44.17068994339685,GDR1_2162946526698717056,312.8904299532222,44.17068994339685,13.437,12.414,11.908,0.028,0.038,0.037,AAA,222.0,312.8904299532222,44.17068994339685,J205133.71+441013.7,312.8904711,44.1704848,11.472,10.862,8.807,7.139,0.028,0.024,0.041,0.095,hddD,1,860n,AAAA,11.14,0.06,10.75,0.05,10.24,0.06,9.53,0.05,6.67,0.04,,,312.8903811111111,44.1707,0.0
226,GDR1_2162946767216898432,312.9535923761257,44.184080404503575,0.8061279849238034,0.8049311822914333,-0.131200332131303,0.0125411158203905,17.39375896355932,qps,,312.9535923761257,44.184080404503575,GDR1_2162946767216898432,312.9535923761257,44.184080404503575,13.527,12.307,11.539,0.024,0.035,0.021,AAA,222.0,312.9535923761257,44.184080404503575,J205148.87+441102.7,312.9536395,44.1841001,11.067,10.508,8.709,6.922,0.023,0.02,0.052,0.084,hhd0,1,5700,AAAA,10.94,0.06,10.44,0.05,10.09,0.06,9.34,0.05,6.9,0.05,,,312.9535830555555,44.1840711111111,0.0
227,GDR1_2162947420052773760,312.8517155562052,44.21783703842847,,0.7283511319329735,1.0141303978056972,0.1147378289079387,18.207893335826768,apd,,312.8517155562052,44.21783703842847,GDR1_2162947420052773760,312.8517155562052,44.21783703842847,14.59,13.02,12.095,0.036,0.029,0.021,AAA,222.0,312.8517155562052,44.21783703842847,J205124.41+441304.1,312.8517193,44.2178124,11.124,10.265,7.493,5.581,0.024,0.021,0.025,0.042,0000,1,9911,AAAA,10.31,0.05,9.67,0.05,9.15,0.05,8.34,0.05,5.76,0.04,,,312.851715,44.21786111111111,0.0
228,GDR1_2162947591850664960,312.82599171691106,44.21892964524781,7.879547680602514,0.4357415052626968,-0.1036524900229013,0.0319738436469387,15.534116549446496,p,l,312.82599171691106,44.21892964524781,GDR1_2162947591850664960,312.82599171691106,44.21892964524781,12.308,11.295,10.718,0.024,0.03,0.021,AAA,222.0,312.82599171691106,44.21892964524781,J205118.23+441308.1,312.82599,44.2189379,10.03,9.426,7.607,5.728,0.023,0.02,0.029,0.039,0000,0,9811,AAAA,9.92,0.05,9.59,0.05,9.13,0.05,8.41,0.05,5.66,0.04,,,312.8259280555555,44.21898999999999,0.0
229,GDR1_2162947729289614848,312.8818772201587,44.21699752276911,235.49834708820163,0.8137141221753553,0.3921381584087649,0.0260682953000686,18.577878004832712,qpd,l,312.8818772201587,44.21699752276911,GDR1_2162947729289614848,312.8818772201587,44.21699752276911,14.38,13.328,12.945,0.039,0.035,0.032,AAA,222.0,312.8818772201587,44.21699752276911,J205131.65+441301.1,312.8818829,44.2169778,12.635,12.305,9.859,7.133,0.028,0.029,0.07,0.108,0000,1,7511,AAAA,,,,,,,,,,,,,,,0.0
230,GDR1_2162947798009095808,312.8624501704055,44.22094146912779,1.1119110718397691,0.8113391643060103,-0.2114738515667354,0.0081548334574362,16.540460474907757,qps,l,312.8624501704055,44.22094146912779,GDR1_2162947798009095808,312.8624501704055,44.22094146912779,13.26,12.183,11.626,0.024,0.031,0.018,AAA,222.0,312.8624501704055,44.22094146912779,J205126.98+441315.4,312.862451,44.2209593,10.851,10.402,9.239,7.787,0.023,0.021,0.059,0.206,0h00,0,410n,AAAB,10.77,0.05,10.41,0.05,10.1,0.06,9.58,0.05,7.34,0.05,,,312.86245694444443,44.220901111111104,0.0
231,GDR1_2162948107246789120,312.8483716815662,44.261805992122966,6.786335762344256,0.5091873288223048,0.0134389260849414,0.0243169782781916,17.922280920462047,qps,,312.8483716815662,44.261805992122966,GDR1_2162948107246789120,312.8483716815662,44.261805992122966,13.757,12.767,12.081,0.031,0.031,0.021,AAA,222.0,312.8483716815662,44.261805992122966,J205123.61+441542.4,312.8483801,44.2617859,12.083,11.548,8.767,6.657,0.026,0.023,0.035,0.093,0d00,0,7700,AAAA,11.64,0.05,11.21,0.05,10.87,0.06,10.08,0.06,6.61,0.04,,,312.8483280555555,44.26181805555555,0.0
232,GDR1_2162948141606527616,312.8690904291109,44.2625428298529,7.033223011417498,0.9189828557259166,-0.3036196550764444,0.0217719016459132,17.771286724752475,b,,312.8690904291109,44.2625428298529,GDR1_2162948141606527616,312.8690904291109,44.2625428298529,13.874,13.013,12.646,0.033,0.044,0.035,AAA,222.0,312.8690904291109,44.2625428298529,J205128.54+441545.4,312.8689578,44.262624,12.033,11.635,9.821,7.936,0.024,0.023,0.058,0.195,0000,1,881n,AAAB,11.85,0.05,11.65,0.05,11.31,0.06,10.45,0.06,7.45,0.05,,,312.86907999999994,44.26261888888888,0.0
233,GDR1_2162948691363126144,312.97041974693065,44.2659479554346,200.5914551690006,0.8619658701084978,0.6138215391285251,0.0863088067084449,18.495977467540325,apd,,312.97041974693065,44.2659479554346,GDR1_2162948691363126144,312.97041974693065,44.2659479554346,14.878,13.243,12.188,0.045,0.038,0.024,AAA,222.0,312.97041974693065,44.2659479554346,J205152.89+441557.4,312.9704093,44.2659615,10.611,9.848,7.6,5.644,0.023,0.021,0.04,0.052,00d0,0,8811,AAAA,10.48,0.05,9.94,0.06,9.48,0.05,8.54,0.05,5.37,0.04,,,312.9704288888889,44.2659611111111,0.0
234,GDR1_2162949309837722880,313.0007209919144,44.33305372543656,4.955637461426407,0.7833564386573684,0.1634920130282667,0.0144689502676612,17.805405756962024,qps,,313.0007209919144,44.33305372543656,GDR1_2162949309837722880,313.0007209919144,44.33305372543656,13.835,12.701,12.217,0.03,0.03,0.02,AAA,222.0,313.0007209919144,44.33305372543656,J205200.17+441959.0,313.00072,44.3330585,11.579,11.133,8.292,6.009,0.025,0.023,0.029,0.044,0000,0,9900,AAAA,11.47,0.05,11.16,0.05,10.78,0.06,9.96,0.06,6.63,0.05,,,313.00067111111105,44.33300805555555,0.0
235,GDR1_2162949378557095680,312.922569534802,44.251955561685,1.1705805296973055,0.8280895027117297,-0.0525497359910434,0.0727275374960034,17.250871053768847,qps,,312.922569534802,44.251955561685,GDR1_2162949378557095680,312.922569534802,44.251955561685,13.463,12.096,11.119,0.024,0.032,0.019,AAA,222.0,312.922569534802,44.251955561685,J205141.41+441507.0,312.9225804,44.2519657,10.378,9.592,7.316,5.49,0.023,0.02,0.022,0.039,0000,0,5643,AAAA,10.1,0.05,9.49,0.05,8.92,0.05,8.23,0.05,5.52,0.04,,,312.9225769444444,44.25198694444444,0.0
236,GDR1_2162949378557115136,312.9246367931808,44.26892642828634,1.0225714640933872,0.9254584602831064,-0.0612813434827687,0.0134374390178152,15.806769566903071,s,,312.9246367931808,44.26892642828634,GDR1_2162949378557115136,312.9246367931808,44.26892642828634,12.848,11.944,11.202,0.024,0.035,0.021,AAA,222.0,312.9246367931808,44.26892642828634,J205141.91+441608.2,312.9246378,44.2689608,10.459,9.953,7.557,5.555,0.022,0.02,0.027,0.044,0000,1,5310,AAAA,10.5,0.05,10.14,0.05,9.79,0.05,8.93,0.05,5.4,0.04,,,312.92459111111106,44.26896694444444,0.0
237,GDR1_2162951027824541312,313.19785316973656,44.26164443036425,211.01752396179336,0.8862107944421497,-0.0167196448674883,0.0260677445826659,18.507607537717604,s,,313.19785316973656,44.26164443036425,GDR1_2162951027824541312,313.19785316973656,44.26164443036425,14.251,13.155,12.714,0.028,0.028,0.026,AAA,222.0,313.19785316973656,44.26164443036425,J205247.48+441541.9,313.1978595,44.2616514,12.128,11.663,9.674,7.374,0.026,0.023,0.054,,0d00,0,550n,AAAU,12.04,0.05,11.67,0.05,11.23,0.06,10.65,0.06,8.12,0.08,,,313.19787611111104,44.26158111111111,0.0
238,GDR1_2162951474504020224,313.2076249187297,44.317265273447205,8.623538619749432,0.8701931062602989,0.3692833426891314,0.0301886525216761,15.59799658622951,apd,,313.2076249187297,44.317265273447205,GDR1_2162951474504020224,313.2076249187297,44.317265273447205,12.556,11.516,10.957,0.031,0.031,0.025,AAA,222.0,313.2076249187297,44.317265273447205,J205249.81+441902.2,313.2075676,44.3172883,10.239,9.794,8.244,6.786,0.033,0.026,0.036,0.137,hh00,0,nnnn,AAAB,10.06,0.05,9.77,0.05,9.47,0.05,8.96,0.06,6.15,0.04,,,313.20755,44.31722305555555,0.0
239,GDR1_2162951749379088640,313.14321933614536,44.294499503192384,7.285653935475488,0.7272768524699164,0.0617409417604834,0.0272559392817044,17.028982650316454,qps,,313.14321933614536,44.294499503192384,GDR1_2162951749379088640,313.14321933614536,44.294499503192384,13.598,12.495,11.919,0.027,0.031,0.023,AAA,222.0,313.14321933614536,44.294499503192384,J205234.36+441740.2,313.143195,44.2945067,10.939,10.411,8.045,5.769,0.023,0.021,0.032,0.047,0h00,0,1211,AAAA,11.0,0.05,10.54,0.05,10.2,0.06,9.32,0.05,5.89,0.04,,,313.1431580555555,44.2945211111111,0.0
240,GDR1_2162952470933669632,313.1180077764276,44.354053424749935,5.797807790626122,0.6798335055524184,0.144074200089484,0.0368889401559961,16.819040310126585,qps,,313.1180077764276,44.354053424749935,GDR1_2162952470933669632,313.1180077764276,44.354053424749935,13.727,12.596,12.04,0.03,0.032,0.025,AAA,222.0,313.1180077764276,44.354053424749935,J205228.32+442114.7,313.1180145,44.3541005,11.488,11.258,9.859,6.282,0.024,0.022,0.104,0.069,0000,1,9911,AAAA,11.3,0.05,11.08,0.05,10.99,0.06,10.69,0.06,6.31,0.04,,,313.1180419444444,44.35408388888888,0.0
241,GDR1_2162952711451794176,313.25749878643944,44.31827220058872,8.264510977312852,0.4060329047234466,0.0067386196094851,0.0129299418038058,17.298740671202527,p,,313.25749878643944,44.31827220058873,GDR1_2162952711451794176,313.25749878643944,44.31827220058873,13.325,12.173,11.47,0.027,0.029,0.022,AAA,222.0,313.25749878643944,44.31827220058873,J205301.80+441905.8,313.2575006,44.318278,10.864,10.537,8.641,5.826,0.023,0.021,0.058,0.055,0000,0,1000,AAAA,11.12,0.05,10.8,0.05,10.64,0.06,9.96,0.06,5.88,0.04,,,313.2575069444444,44.31826,2.2899993706537318e-11
242,GDR1_2162955185352996096,313.0539040561621,44.34816854948304,,0.8888471973027935,0.1119241372124651,0.0915973016518784,17.553402915238095,s,,313.0539040561621,44.34816854948304,GDR1_2162955185352996096,313.0539040561621,44.34816854948304,13.358,11.939,11.071,0.027,0.026,0.02,AAA,222.0,313.0539040561621,44.34816854948304,J205212.93+442053.3,313.0538839,44.3481561,10.083,9.613,8.325,6.667,0.021,0.02,0.025,0.081,PP0d,0,nn00,AAAA,10.06,0.05,9.66,0.05,9.34,0.05,8.87,0.05,6.6,0.05,,,313.0538330555555,44.34816388888888,0.0
243,GDR1_2162955803828359040,313.0766347666336,44.417247815415685,0.97704443135146,0.8724807766282983,0.127072094780945,0.0338637691056205,18.59538515886076,apd,,313.0766347666336,44.417247815415685,GDR1_2162955803828359040,313.0766347666336,44.417247815415685,15.475,14.191,13.238,0.063,0.059,0.042,AAA,222.0,313.0766347666336,44.417247815415685,J205218.38+442502.1,313.0766081,44.4172604,11.637,10.681,8.716,6.435,0.03,0.025,0.045,0.077,h000,0,2200,AAAA,11.32,0.05,10.67,0.05,10.05,0.06,9.32,0.05,6.17,0.04,,,313.07665999999995,44.417221111111104,0.0
244,GDR1_2162956903341232128,313.02800205995027,44.46539058823132,,0.914861896821236,0.5630318833207836,0.0360843120303556,17.13692101174603,apd,,313.02800205995027,44.46539058823132,GDR1_2162956903341232128,313.02800205995027,44.46539058823132,13.697,12.764,12.243,0.029,0.032,0.029,AAA,222.0,313.02800205995027,44.46539058823132,J205206.71+442755.5,313.0279686,44.4654274,11.459,10.997,9.207,6.886,0.025,0.024,0.091,0.094,0000,0,2311,AAAA,11.36,0.05,10.96,0.05,10.52,0.06,9.91,0.06,6.95,0.05,,,313.02792388888884,44.46533194444444,0.0
245,GDR1_2162960820350057856,313.478159470982,44.328335578072405,,0.6605692536873258,0.3196633195779239,0.0409964224559046,18.36827207405064,qpd,,313.478159470982,44.328335578072405,GDR1_2162960820350057856,313.478159470982,44.328335578072405,14.46,13.246,12.656,0.038,0.032,0.024,AAA,222.0,313.478159470982,44.328335578072405,J205354.74+441942.0,313.4781158,44.3283484,11.631,10.85,8.895,6.511,0.025,0.022,0.061,0.117,0hhh,1,4522,AAAB,11.54,0.05,10.96,0.05,10.5,0.06,9.63,0.06,6.74,0.05,,,313.4780580555555,44.32835388888888,0.0
246,GDR1_2162961267026674432,313.4896617057508,44.342379395681846,0.9870209637108148,0.8883134071480948,0.2153589119884094,0.0136385115773097,16.743939964102562,apd,,313.4896617057508,44.342379395681846,GDR1_2162961267026674432,313.4896617057508,44.342379395681846,12.929,11.806,11.232,0.027,0.03,0.022,AAA,222.0,313.4896617057508,44.342379395681846,J205357.51+442032.5,313.4896536,44.3423825,10.825,10.465,8.837,5.169,0.024,0.023,0.037,0.054,Phhh,1,n911,AAAA,,,,,,,,,,,,,,,0.0
247,GDR1_2162961541904548992,313.5959319846104,44.3209265814808,,0.9030328958557764,-0.2849655462795853,0.0070521026293726,14.83773164785276,b,,313.5959319846104,44.3209265814808,GDR1_2162961541904548992,313.5959319846104,44.3209265814808,11.383,10.578,10.238,0.027,0.033,0.02,AAA,222.0,313.5959319846104,44.3209265814808,J205423.01+441915.3,313.5958765,44.3209405,9.978,9.914,8.776,6.046,0.023,0.021,0.071,0.101,00h0,0,0100,AAAA,,,,,,,,,,,,,,,0.0
248,GDR1_2162962985013647616,313.56699484966947,44.40291592301878,0.989267740267372,0.7083422765829571,-0.0062271010859849,0.0145271169738286,16.188776685971224,qps,,313.56699484966947,44.40291592301878,GDR1_2162962985013647616,313.56699484966947,44.40291592301878,12.48,11.335,10.566,0.029,0.034,0.024,AAA,222.0,313.56699484966947,44.40291592301878,J205416.07+442410.5,313.5669731,44.4029193,9.49,9.055,7.226,4.523,0.023,0.02,0.022,0.034,HHhh,1,nn12,AAAA,9.49,0.05,9.17,0.05,8.82,0.05,8.16,0.05,5.55,0.05,,,313.566925,44.40286194444444,0.0
249,GDR1_2162965012238950656,313.4077230134428,44.405784683179455,14.435578111177774,0.2133256081681626,0.0360963553904205,0.0144263054482452,17.702651426265824,p,,313.4077230134428,44.405784683179455,GDR1_2162965012238950656,313.4077230134428,44.405784683179455,13.428,12.312,11.746,0.045,0.048,0.044,EEE,222.0,,,,,,,,,,,,,,, ,,,11.47,0.06,11.29,0.06,10.99,0.12,9.96,0.06,6.05,0.05,,,313.4076230555555,44.40570388888888,0.0
250,GDR1_2162965287117378944,313.3769366489555,44.44540124621653,182.5521800272541,0.6934317557161993,0.4976951112993541,0.040849957202647,17.857208163291137,qpd,,313.3769366489555,44.44540124621653,GDR1_2162965287117378944,313.3769366489555,44.44540124621653,14.928,13.656,13.23,,,0.051,UUA,2.0,313.3769366489555,44.44540124621653,J205330.45+442643.3,313.3769079,44.44537,10.987,10.26,7.355,4.943,0.024,0.022,0.027,0.051,0hhh,1,nnnn,AAAA,11.15,0.05,10.46,0.05,9.79,0.05,8.79,0.06,5.13,0.04,,,313.3768919444444,44.44545,0.0
251,GDR1_2162965699433784192,313.39769032411016,44.46339235085033,106.16934447654828,0.9231738191088368,-0.122860325643239,0.0334028109806058,17.21367645189873,s,,313.39769032411016,44.46339235085033,GDR1_2162965699433784192,313.39769032411016,44.46339235085033,13.684,12.483,11.853,0.028,0.033,0.025,AAA,222.0,313.39769032411016,44.46339235085033,J205335.43+442748.2,313.3976561,44.4634085,10.766,10.05,8.999,8.097,0.026,0.026,0.043,0.348,0hhD,1,990n,AAAB,10.43,0.05,9.88,0.05,9.66,0.05,9.26,0.06,6.58,0.06,,,313.39773611111104,44.46334805555555,0.0
