ID,Period,Power,90% FAP,95% FAP,99% FAP,99.9% FAP
2MASS_J20505543+4417461,27.43144277364868,0.1144788482243068,0.05495116479042277,0.058904471724123116,0.06775015775878919,0.08004902754306341
GDR2_2067027228235955584,5.617002330790521,0.29298524531706194,0.06476823220546907,0.06947888322234935,0.08000286272971649,0.09459880787864627
GDR1_2162989510731974016,8.234997019269784,0.31645105848871946,0.06128153860911901,0.06571287380345096,0.07561867503445681,0.08937017496500409
GDR1_2162968791809534848,14.295258910211281,0.05297801345675412,0.06937699539982715,0.07443630462855318,0.08573127308076489,0.10137863970339218
GDR1_2163020881172468608,3.2767179422921737,0.4086125898337972,0.060530427285741775,0.06491065819815132,0.07470312299879127,0.08829939556112387
GDR1_2162951474501233536,270.6569020333336,0.14065911431544983,0.06242825634084294,0.06695373635898132,0.07706793868306012,0.09110424193287608
GDR1_2162939208074518912,270.6569020333336,0.2476410936204065,0.04076453275195917,0.043594336294236376,0.04994134283252249,0.05879953233609159
GDR1_2163148596322501760,29.419228481884087,0.0446222386090289,0.06252437269145103,0.06704904347793084,0.07716160060131869,0.09119587275388355
2MASS_J20582381+4353114,89.99685956666588,0.17242541779464737,0.06497395073942804,0.06969931859316127,0.08025587974439467,0.09489633204802772
GDR1_2163144473153865856,10.62788882329844,0.3208310131724794,0.06247129738425978,0.06699641488865828,0.07710988027358504,0.09114527382073379
GDR1_2162251394832460672,6.423818877373425,0.7296807649517543,0.06061793120137827,0.06499744137243291,0.07478844240567199,0.0883829105168982
GDR1_2162975217080719104,5.225036718790224,0.09999271640359783,0.0607549112036134,0.06514749059485662,0.07496740253804109,0.08860136015311376
GDR2_2163139804529410944,10.768842255968181,0.18533125227956884,0.062448382131829065,0.06697369261221964,0.07708755030337028,0.09112342814524582
GDR1_2162886775113495552,4.897047981257515,0.11690344625693931,0.0755888221503896,0.08113488087511689,0.09350398859696243,0.11061143825994299
GDR1_2067059732550905600,3.0920438160700714,0.25347072881821187,0.0400859097019583,0.04286868354196262,0.049110744999691806,0.05782370698489264
GDR1_2163149317877028224,75.18247278703711,0.07789801223496008,0.062480858312348744,0.0670058953202435,0.07711919705263909,0.09115438856125578
GDR2_2162926254452857472,8.746994990280703,0.4858193109079671,0.0657361350542649,0.07052194775572923,0.08121219236867995,0.09603504242190299
2MASS_J20512139+4424054,3.5738147275528203,0.09551844339324683,0.06254327691878149,0.06706778867683597,0.07718002242633681,0.09121389526716468
GDR1_2162922337443238528,4.582227461060953,0.04727261279830561,0.06052984293636473,0.06491007866507223,0.07470255324571479,0.08829883786217808
GDR1_2067074301079809408,4.753926850702581,0.24248690654069963,0.05590285210789447,0.059906903582292136,0.06886560324359495,0.08132012662324575
GDR1_2162965699433784192,106.83825080263169,0.08988448964888852,0.06235438536375269,0.06688048808650801,0.07699595603083619,0.0910338212557537
GDR1_2163156052385630336,9.552596542352951,0.7500698365699607,0.06243393265595491,0.06695936485236988,0.07707346996778225,0.0911096532284942
PSO_J205647.351+434127.587,269.9905786999977,0.054957798962642114,0.06497519736509737,0.06970055439396097,0.08025709351557898,0.09489751858142738
GDR1_2162924673904534272,115.71024801428472,0.14342578200510314,0.06517387756980904,0.06993083749493552,0.08055699775846299,0.09529201375746475
GDR1_2162946767216898432,4.159685994364758,0.11683975020298504,0.043687295939346324,0.04676312622364976,0.05365801456397338,0.0632724299528916
GDR1_2162122339654917120,7.155227350706652,0.27306134024652184,0.0651528495897646,0.06989327121957373,0.08048311424138907,0.0951689611606283
GDR1_2163144644952565120,19.90124279656865,0.11185284445498486,0.06244156267831426,0.06696693059961756,0.07708090505812581,0.09111692703894073
GDR1_2163135367823138944,94.41519838372103,0.08302087580464929,0.0716238242723816,0.07685999519316007,0.08854549908729922,0.10472428566377659
GDR1_2162932851524210816,6.59067131574676,0.34904647936957445,0.039916491658849265,0.04268361741267803,0.04889082791018009,0.057555662991641804
GDR1_2162976419671618816,65.48150855645169,0.07035623623141807,0.06084785409354236,0.0652396671295995,0.07505802219961753,0.08869005988266547
GDR1_2163066029870618624,1.997959414616144,0.11976312469033132,0.06131784138957921,0.06574887542373732,0.07565406469102953,0.08940480968337046
GDR1_2162221639298015872,184.08448547727113,0.141110644858603,0.064933520338843,0.06965923936287972,0.08021651513029969,0.0948578509304684
GDR1_2162951749379088640,7.288785512567332,0.25812522383658887,0.06238262012822357,0.06690848476402218,0.07702346884425346,0.0910607369567082
GDR1_2162904161141389696,8.749684332974146,0.18878298668544194,0.04172485515784964,0.044631955550869,0.05115120866840679,0.060247360042752704
GDR1_2162956903341232128,270.6569020333336,0.0852770648091982,0.06247100584029278,0.0669961257994673,0.07710959617496636,0.09114499588314987
GDR1_2163136746511218176,6.846296004215859,0.24010861123679958,0.06238671893728386,0.06691254901834379,0.07702746286913852,0.09106464430959034
GDR1_2163149661474923520,60.59482881343289,0.0810651363327615,0.062066417561525096,0.06662547203811382,0.076812892461289,0.09094760876409515
GDR1_2162948107246789120,6.789052726588636,0.45190430282149324,0.06481023296186082,0.06952052009743274,0.08004375912629007,0.09463878883387905
