ID,odr slope,odr slope error,intercept,intercept error,angle,angle error,pythag
FHK_473,-7.787935975095206,1.0399455759000822,27.93218805769925,1.2617880597270457,-82.6830459041815,0.9411710599087543,2.999684282906437
FHK_479,0.4846105798954667,0.25888189268976647,12.949290124199232,0.2501756433372604,25.855318553991257,11.691416568623163,0.17014767486878665
FHK_48,2.6832320049532505,0.28101123264940164,12.833208414931265,0.4749865919212919,69.56033259589398,1.9454645804509139,0.5384054324510644
FHK_485,0.8630219358310123,0.044697420991467396,18.628072469498377,0.10090535421950442,40.794913468875315,1.472395413639675,0.7922533422964073
FHK_489,1.3092056032933894,0.13985949781794338,14.256717299901194,0.3232361312744505,52.62661332939154,2.93371818894093,0.3263663922156513
FHK_490,1.3464413662304289,0.08773468088372949,16.592309448915668,0.22218163825000303,53.398782435134336,1.7686880919171282,0.7134925440397478
FHK_493,1.011409386583342,0.3110781188138947,15.525286575020875,0.5447525140068343,45.324987508233484,8.667238838818811,0.25780606734366834
FHK_496,0.9923236824585784,0.2334019533894806,17.293365036773515,0.4940939935992521,44.779243425773394,6.588427593080864,0.7100939666378274
FHK_500,2.78129232859796,0.3457886804411996,14.189605414791462,0.6961168494026388,70.22420102728957,2.226014401152577,0.8619857451046441
FHK_506,2.8367713291795638,0.4956890924696462,12.934047195309198,1.244089131248355,70.58176118515365,3.104353200968592,0.8056444864037907
FHK_510,1.0215632750448516,0.06195953799495485,18.09006385275833,0.15875305512656013,45.6111299010274,1.737437948778738,1.0775505778369627
FHK_511,1.224114939248059,0.08171103678316682,17.131970777791892,0.2158308615704012,50.75403805352517,1.86687011558229,0.8316895516482227
FHK_514,1.1585344803602688,0.08756888073468239,17.498895659936135,0.2245762664439983,49.20057055927625,2.1396466249183135,0.7207525719602907
FHK_517,1.4999802578079664,0.16195037084300057,14.485322777201194,0.3624490264329143,56.30958389257966,2.8359485532110194,0.40081731947924737
FHK_524,2.63142864738375,0.5898929351040614,14.67387863512743,1.173495661262134,69.19212232969575,3.9642449308742123,2.146602744130701
FHK_530,1.8971225805153735,0.31699540266555637,15.359685023352398,0.6515490000998527,62.205654281946046,3.7226233612170585,0.7605422569096981
FHK_531,1.3456333807338867,0.10154937565223965,16.426166176187365,0.2629130451300501,53.382318122267534,2.0680164761179802,0.574813057904833
FHK_532,1.2026471278704878,0.07644530863651144,16.04649390371511,0.2158532823276076,50.256507585216525,1.7907900491744448,0.8058917093965926
FHK_543,1.9753898485566124,0.21888863268803882,14.20802883231163,0.3819418380564903,63.150135612492996,2.5115781993922637,0.37570635350997034
FHK_56,1.5341957059436815,0.10900268527714752,16.766148908362382,0.2310848271600925,56.9033966719979,1.8633868296466138,0.7921953574610275
FHK_562,0.8783783832759642,0.04735390355388758,14.281644562428244,0.05877882321015715,41.295372712620015,1.5311241841835566,0.19922289700818097
FHK_566,1.399017257717168,0.09277816346699141,16.229550146767494,0.22002821036455078,54.44329059449458,1.7920644456953383,0.7344673392212054
FHK_567,3.4736844589595575,1.0130390031379148,12.632616194377562,1.7467464377332877,73.9400136008019,4.276315906007416,0.7006858366705028
FHK_569,3.130026451162947,0.4907730369834866,12.486081440151075,0.7832432682349211,72.28204063759766,2.518860566798754,0.36547219812298887
FHK_571,1.2324207798427707,0.10261187246694925,17.39636254410567,0.2542143134360515,50.943738690761094,2.3352411395721124,1.0890771250465778
FHK_575,1.1707207391576584,0.0668406657632159,16.91384005062268,0.19343324130484163,49.49688644442004,1.6134631655788645,0.7213974997920879
FHK_576,1.1982578616592945,0.09269545146366842,17.627559765804143,0.20479176910984798,50.153484753719496,2.140343600322933,1.2889094300538062
FHK_577,7.497106532133027,2.428053835397799,4.970228051502486,4.680638199745682,82.40245971594247,2.195774078350685,2.7669796621019054
FHK_579,6.905682335053786,3.987055815257993,9.232876358625774,4.09619576698392,81.7603712441733,3.8092734560525656,0.2072090492963029
FHK_580,0.9972218785523804,0.08313996658662826,17.54921822059001,0.22130033969616214,44.92030185156176,2.3828473916714095,0.7904376082168612
FHK_62,2.7107511080905393,0.22184207070624606,13.094626552439284,0.3789249386893552,69.75090911514127,1.5216481097754169,0.33883780324336027
FHK_67,4.267149505600386,0.8246103606627828,10.300522701245004,1.7347179667568753,76.81082931706854,2.3354701121461945,0.8191371853155837
FHK_75,1.5097474887503801,0.09746308565061879,15.501807558882192,0.19785207168598973,56.48100536280075,1.6882443825031619,0.45181676265754733
FHK_79,3.108816554367789,0.6160276421598854,11.438763869465625,1.1740150108731005,72.16878587782746,3.1751719520583155,0.5094524639622621
FHK_8,1.1269300996661964,0.0949379975598117,17.668446099338162,0.1876409300672197,48.41522453211013,2.381543743477333,0.8704938429758272
FHK_82,5.817569666775839,0.8545788731965973,7.790253620901118,1.679981429808922,80.24656848263848,1.3754498070334402,2.4573703511570733
FHK_86,3.831278190112655,0.4110132446747021,10.311305673509597,0.6969604102150564,75.371619372455,1.478894410364599,0.8259112975882207
FHK_98,2.184545547984821,0.4367410087142274,15.6420237305528,0.9056594214477114,65.40353526437355,4.263832954099233,1.601447894907309
GDR1_2065995748890512768,2.5886865710162317,0.3144896691782606,12.790429350488825,0.4621491037239842,68.87863875285571,2.3487126141174413,0.3069361650400542
GDR1_2066790146043148928,4.023844171952806,0.3409821987337358,9.394593344739555,0.7979797711056378,76.0436710933143,1.1301820481484013,1.0327488991816105
GDR1_2066844954118735744,1.897401642036844,0.1485175621167102,15.172579152199503,0.33011968632500466,62.20913082343893,1.8386430080056566,0.6613485084044295
GDR1_2066855807501721472,1.791817416461456,0.1626900862601225,15.30783238440344,0.26874481041297127,60.83443803505971,2.22079791509547,0.49211976311860683
GDR1_2067026815919131392,2.4859927858688433,0.06561006464660957,14.241878784760468,0.09749982476246277,68.08735622517864,0.523083142429337,1.5340697097776883
GDR1_2067026953358039552,2.2491534677343195,0.5776394808796003,15.503731720278491,1.2409115446275214,66.02950360672489,5.147636037571372,1.6032795568912583
GDR1_2067030011373814272,4.329878782660189,0.31161426240940093,11.467397014006528,0.6014865728328065,76.99536748678746,0.9001746527920319,2.3201592812183063
GDR1_2067032760152922112,1.6624181003984733,0.07700794481710982,17.35846779429619,0.13927549897492852,58.9716864506217,1.1742813756057513,1.5402954098169945
GDR1_2067034237622346240,5.702950513056132,0.6667781126329015,10.232005698738789,0.9777270345394289,80.05441664477613,1.1304209529470817,3.1544397822925143
GDR1_2067034546860024960,1.9533825769643691,0.14964897503887808,14.78234549214817,0.2536834554215135,62.89061596451333,1.763545088356352,0.3373266856797673
GDR1_2067059732550905600,1.7966637108956107,0.16820898814063334,15.187133679642836,0.31204445843504836,60.90024693640029,2.273137802596866,0.6138799763243276
GDR1_2067061691055800448,2.7203168102914956,0.19512722619893053,14.22450256798443,0.4318120138301911,69.8163578897654,1.3135634519669022,1.3146610645321113
GDR1_2067062618768745728,1.4077695442604998,0.06838127478688061,16.674094022752563,0.13792250969694564,54.61216381700586,1.3113908001364998,0.8043003749113358
GDR1_2067062824937136000,3.3666225555800717,0.15095301433426633,10.386064582002428,0.28265690827052126,73.45681162260212,0.696962048553691,0.8181596053937731
GDR1_2067067807089176192,1.4908555488589084,0.1830333401060733,16.27552649458376,0.45032051532716544,56.14803779063797,3.248112387967919,0.7409772839340006
GDR1_2067069937403328128,1.8402359199476268,0.09751813544649879,16.45003640698143,0.17555802791153496,61.479963269304406,1.2740410045305948,1.069357370717092
GDR1_2067074301079809408,3.6275135489918644,0.25581882114956866,12.140446982881958,0.49366718684339705,74.58801666098644,1.0322342522629437,3.103093102194984
GDR1_2067120514926515200,1.7221126084529343,0.1396417708909612,14.986123485875709,0.3042915565017035,59.85703081431822,2.0001816227769567,0.394750997814138
GDR1_2067128658184872064,2.3901101846657236,0.24791888280945296,14.353815550451051,0.5451981867219597,67.29601648809394,2.1049625417047375,0.8695243013756995
GDR1_2067128795623856256,1.1318406001581818,0.13039275237218861,18.05837555679014,0.2840204429994504,48.53886713989093,3.259078465390456,0.8958699208960129
GDR1_2161843098061857280,-11.45589046445841,6.43842115827643,39.499696644267246,11.082651715252137,-85.01121963351392,2.4410536740818336,2.168785060317433
GDR1_2162078393549548288,1.024179513971002,0.09083602571364141,14.441611188771029,0.12853121714864635,45.684384896288265,2.5106548193397047,0.15022901767734756
GDR1_2162091003573281920,1.8902738978185796,0.2462604437798036,16.39692363918048,0.4465346916249162,62.12009117665412,3.0825835233330627,1.1846834353535824
GDR1_2162091278451209472,0.9482903080027886,0.0382534384014227,17.297025982174475,0.08145596950003586,43.47966605736877,1.1525669181340548,0.4003448185609249
GDR1_2162117563651224960,0.9619896494955472,0.048410174351947555,17.290469865560112,0.11376547700030848,43.89012653179511,1.438330256476993,1.0151057637642755
GDR1_2162121961697794304,3.9795924003177077,0.3025938167270321,11.803730523292892,0.49276208811518085,75.8946438413376,1.0201868553996771,2.394573492047038
GDR1_2162122064777006080,3.316186644648443,0.3915213125781225,15.225270648544498,0.5451293669999782,73.21925284953247,1.838003355444413,2.193194018399422
GDR1_2162122339654917120,3.108852212167695,0.41747971520929417,12.865863097729449,0.7744827255425895,72.16898327571514,2.180272939692239,0.5949182552934948
GDR1_2162126187945624704,3.7084445788431086,0.4197450739243218,11.60445510379446,0.7793696144173108,74.9088577754343,1.6023542843007794,1.206206212356009
GDR1_2162126325384584576,2.9202526458743607,0.42086846398801514,13.260312318053618,0.8870537518920054,71.09694263254796,2.478295132438284,0.6473763085638987
GDR1_2162127562335172992,4.949472752163895,0.9621452806941924,10.755247501869118,1.5103490192227493,78.57762871488906,2.103979065626279,0.4702018861124491
GDR1_2162127974652045056,1.9789132502537867,0.256722249896846,14.91090815078206,0.43487784177202915,63.191258446551046,2.985903381040184,0.36213850586172164
GDR1_2162128009011784832,4.1437303208546155,0.7039336711794748,9.599925545353809,1.3707151012630807,76.4323187220303,2.067418709292604,0.6960930374571862
GDR1_2162134880959435904,2.191878212927146,0.20679317010965748,15.091088791461559,0.35645911821234577,65.47611729722122,2.0514942227647053,0.4195515592304105
GDR1_2162135327636039936,2.5414552749422707,0.148246596979847,15.676091774645467,0.22380908876284344,68.52158518917628,1.1382854550773631,1.905745420337571
GDR1_2162221536218867072,4.690175530917175,0.9467991070842317,10.061240618239315,1.7897912869770867,77.96409399746827,2.2787251724663546,0.6423201560327418
GDR1_2162221639298015872,1.7085819940251243,0.1602669637693347,16.378668901522282,0.288199811277833,59.66038650965777,2.333987604817131,1.0224985194226328
GDR1_2162221673657763584,3.9438836781993314,0.7058368386494593,13.121272047421048,1.3134212433682375,75.77209544792363,2.3414845840068006,1.8272997242254614
GDR1_2162221673657766272,1.4476480745434823,0.15574345749313756,16.453377969083963,0.2868823785853891,55.364228857930236,2.873998122041366,0.44851906766519534
GDR1_2162221776736976896,4.0920905346401995,0.382199816402524,7.538532940480222,0.6428463785442102,76.26754650206749,1.2098827748278698,0.4895809829239131
GDR1_2162221811096717952,2.201288406064651,0.12508719059851958,14.153843617702762,0.22799989140606414,65.56867952466916,1.2266869614470695,0.8191588781853187
GDR1_2162223086709799296,1.6340471761412374,0.1496021264692794,17.647094720627557,0.2513002437550025,58.53430829133267,2.32163550481354,1.2893478436838972
GDR1_2162224147560188672,1.4529962862952779,0.12849253829390062,18.093954139990245,0.20630295259965692,55.46296818136026,2.3217519283404893,1.5793330842467361
GDR1_2162227205576431488,2.773398607816803,0.08915885363073461,14.450846652837992,0.08550731910640685,70.17229638862993,0.5881060892829658,2.9291492703729087
GDR1_2162231676644797824,0.8612876885759926,0.042868009884150515,18.630143935607368,0.09696258777569078,40.737915575828595,1.4052881646466437,0.7922533422964073
GDR1_2162235726791704960,5.7778866175818955,1.3156584268996112,7.454543412173449,2.8832656061221384,80.18087723596474,2.1205636257239076,2.4235686402891337
GDR1_2162235795513138560,1.8037239392726412,0.2921232311081794,17.18112104077941,0.5309178507249026,60.99563858569492,3.9404024889428504,1.1163952315964016
GDR1_2162239506362783488,1.8608801071122314,0.1367731254155241,16.839019060717483,0.27038070167921724,61.74729743781744,1.7501273657634628,1.3017150841755705
GDR1_2162240708953684992,4.047674067955105,0.5303848913024367,12.55934318429966,1.0114376096613018,76.12265113058587,1.7335318265764745,2.1189180448890172
GDR1_2162251394832460672,1.4303112504077762,0.09989761407446973,16.931857554663544,0.21977751908083043,55.04073515744066,1.8641735554545262,0.7152467796880171
GDR1_2162872928138757248,3.237106373412868,0.5348505861449466,14.02811035803904,0.8414719556840913,72.8331465886983,2.9443903514863994,3.434354600414285
GDR1_2162886568955114112,4.107638581614652,0.35174047395908614,9.54290897286768,0.6529165817140754,76.31756943540677,1.1296678327686076,1.106887010288967
GDR1_2162886775113495552,3.5769331584950033,0.2826199738485178,11.879299639834201,0.5263016871330342,74.38064971960628,1.1739714284741865,2.1432592226903386
GDR1_2162902683672550912,5.657249614978333,0.5357990319198263,7.827433561245719,0.9405945848708437,79.97569848050723,0.9388819985208187,1.366741091780686
