ID,RA,DEC,NU,rMean,PER,Q,M,primary_class,secondary_class,per_changed,star Identifier,odr slope,odr slope error,intercept,intercept error,angle,angle error,pythag
FHK_46,312.743125,44.24233333333332,0.0074126636567757,15.041055618819186,4.878227901,0.300220969,0.229235011,p,,,FHK_46,1.8442611036823495,0.2377763825356011,13.84675896748632,0.3351249658670774,61.53245130437286,3.052523343114559,0.2769061715726448
FHK_460,314.60645833333336,43.89127777777777,0.0422328670496831,18.028784549833887,8.540412291,0.806117422,0.732060364,qpd,,,FHK_460,1.628961713988912,0.3111257389978948,16.638367456875013,0.663802194832158,58.45473671201538,4.863866079315852,1.845541667707956
FHK_464,314.621125,44.1806111111111,0.0123150428287197,19.255770423719166,,1.0,0.218368002,s,,,FHK_464,0.9535040025837828,0.0282702342699525,19.31971974851664,0.0413350753871526,43.63654155609734,0.8460809247458032,0.952185657350281
FHK_468,314.62891666666667,43.75311111111111,0.0102206863669307,19.065774103691272,1.286813488,1.0,-0.006153819,u,,,FHK_468,0.9622695395338384,0.028356799914304,19.122533864274605,0.0452934443186325,43.89845416052063,0.8446949001866508,0.9682604503727056
FHK_47,312.7434583333333,44.24561111111111,0.0087102016139694,15.04919018376384,3.422457121,0.861027423,-0.11930859,qps,,,FHK_47,1.1243184046725716,0.1876618098856424,14.810830643313285,0.3518991574487788,48.34921707037807,4.676509107697298,0.2921106828232643
FHK_473,314.665625,44.025777777777776,0.1027972871354609,17.06617821628788,,0.691588906,-0.533573769,b,,,FHK_473,-6.772358041374124,1.1671992147435564,26.6473971114455,1.4672542898239769,-81.60045395148892,1.3846305508904635,3.455859914818564
FHK_479,314.77429166666667,43.950861111111095,0.0112690572350705,12.436008956420231,,0.89857599,-0.886587072,b,,,FHK_479,0.1317927049638049,0.1005639847091595,13.288180738525678,0.0979266687560107,7.507896283258508,5.627695150587378,0.1975918569121701
FHK_48,312.74458333333337,44.29188888888888,0.0132714491338072,15.670873376265822,7.220862552,0.561001305,0.021201081,qps,,,FHK_48,2.014023992994768,0.2263831271329368,13.955550508788187,0.382815803351713,63.59475474658273,2.5278553113962894,0.6500325169500759
FHK_485,314.886,44.143277777777776,0.0093283588998315,18.335167832031253,0.83879275,0.804666229,0.071541061,qps,,,FHK_485,0.8369544242918054,0.0327103399637734,18.695308665012774,0.0727664233223475,39.92779645666295,1.1026667316351295,0.8260392937884729
FHK_489,313.25279166666667,44.61652777777776,0.0079301822311865,14.974908689240507,1.682325221,0.576427568,-0.076658949,qps,l,,FHK_489,1.329512517622946,0.1018317151475466,14.209912718408155,0.2370513497502662,53.05114677738097,2.093989018199036,0.2751300833387657
FHK_490,313.32283333333334,44.46722222222221,0.0123240630364733,17.482243312025314,1.346,0.7104265303473277,-0.074387674,qps,,True,FHK_490,1.1981639258942112,0.0670595999816564,16.969964350311244,0.169765692963935,50.151275474004805,1.583592673881186,0.7687683216037401
FHK_493,313.46770833333323,44.28488888888887,0.0063055700597426,15.545838199180324,7.386,0.7521382696804955,-0.579523293,b,,True,FHK_493,0.8049714009631012,0.2139411637007263,15.8932385779714,0.3745506190416137,38.83307016570669,7.297370842700799,0.2725489284271647
FHK_496,313.6274583333334,44.40149999999999,0.021603863310886,17.289131726279866,6.139763365,0.651082028,-0.27638706,b,p,,FHK_496,0.6978777855490619,0.1426843639755183,17.93721120837753,0.3049097345247773,34.910324977635085,5.449192379157444,0.7735358704664199
FHK_500,312.77270833333336,44.2331388888889,0.0231764947832658,17.81513967851852,2.541793982,0.664646706,0.360080752,qps,,,FHK_500,1.636471014613308,0.2632279226080075,16.52245539279561,0.5261134023109717,58.57210586738797,4.038231357067321,1.0248163152985144
FHK_506,314.58137499999987,43.89574999999999,0.0193302064778596,17.586490596357613,3.414146527,0.802299935,0.350423464,qpd,,,FHK_506,1.3750260775343346,0.2583079900419522,16.64721954245972,0.6557162275662494,53.97313601944833,5.024680701994647,0.995479317278904
FHK_510,313.48154166666666,44.185055555555536,0.0153030263583985,18.15974031749049,10.29793923,0.274930729,0.23592749,p,,,FHK_510,0.9292535232849636,0.046284603607573,18.32977911269408,0.117251788952716,42.89988245690242,1.4210807723010055,1.1702958706760611
FHK_511,313.52083333333337,44.17349999999998,0.0119019239980251,17.724005658039218,11.53150683,0.503062124,0.061085856,qps,mp,,FHK_511,1.2349597042454978,0.064478788789549,17.105288811887185,0.1693880559866318,51.0014192594956,1.4646948428733986,0.875756189440798
FHK_514,313.38891666666666,44.4218611111111,0.0091955617873719,17.919325901582283,3.643609694,0.499831304,-0.11875997,qps,,,FHK_514,1.0901723215377692,0.0617917503479781,17.67881024933702,0.1586203970470805,47.47027087642362,1.610251885592833,0.9340582491451568
FHK_517,313.4169999999998,44.43058333333333,0.0063039580711798,15.614338815822784,1.390723046,0.625066802,-0.443480294,b,,,FHK_517,1.3820367141835463,0.0924856795968936,14.75782166349486,0.2094574568576197,54.1116374553169,1.8161298834361068,0.3456918890321646
FHK_524,312.7025,44.28433333333333,0.0591703766111762,17.94896921141439,0.984388422,0.903570712,0.177551092,s,,,FHK_524,1.7693888704979566,0.2062795382228187,16.41830260734626,0.4037593256178358,60.526303358987136,2.8345792431887387,1.9055844869513807
FHK_530,313.028,44.48988888888889,0.0130531227624074,17.185958587974685,11.59165236,0.600313472,-0.47645179,b,l,,FHK_530,1.9937696566675525,0.2797050230028719,15.167222465726685,0.5684525149846094,63.36337591595099,3.1910168728520403,0.6029642426982756
FHK_531,313.1360833333334,44.442277777777775,0.0089054868085937,17.30997563386076,5.326218318,0.549182025,-0.143005798,qps,mp,,FHK_531,1.2452754822258445,0.0771965867172613,16.68311401133267,0.1986523328780816,51.23431066921984,1.7289017092217007,0.6717859075761238
FHK_532,313.111625,44.61849999999998,0.0121671518858493,16.62408673670886,4.112329261,0.496272814,-0.071664731,qps,,,FHK_532,1.1857429604754288,0.0705045407974499,16.09429995311647,0.1967567841074675,49.85728643048191,1.6814927338716104,0.8225066384671901
FHK_543,312.94912499999987,43.71083333333332,0.0063499118875179,15.92182139554656,1.140177967,0.117401958,0.329615483,p,,,FHK_543,1.4664336818603,0.1506434056691296,15.098009837590794,0.2630078140269978,55.70888626190257,2.721290668103705,0.3769601093590541
FHK_56,312.75600000000014,44.22497222222221,0.0139529489849913,17.909544746296294,7.057676214,0.331454093,0.313378167,p,,,FHK_56,1.313967134878702,0.0901774812006834,17.235074397090244,0.1910145835756225,52.72690438217727,1.8841219378446288,0.7158804007637585
FHK_562,313.36470833333334,44.10261111111111,0.0039550840567876,14.129596097148289,,0.754617335,-0.380794428,b,,,FHK_562,0.8466026952555772,0.0480489903201073,14.320155257263243,0.0594838639549086,40.25134186042349,1.6010359658277378,0.1515598662014651
FHK_566,313.6438750000001,44.55247222222221,0.010635847621775,17.180451868404912,7.272602808,0.499943032,-0.010154605,qps,,,FHK_566,1.3134458446953698,0.0887932146936473,16.42960497816325,0.2100960537619371,52.71594706461229,1.857219574252104,0.6404364787159498
FHK_567,313.8686666666666,44.72905555555555,0.0228886242981559,16.907814559938842,2.427794427,0.174512532,0.275018428,p,,,FHK_567,2.115274088637171,0.5730365661457842,14.963443897198694,0.997959143136641,64.69746462854323,5.546546174610249,0.699508649730884
FHK_569,313.7390000000001,44.64544444444444,0.00960233594955,15.885364830674844,3.861968526,0.267597169,-0.119139577,p,l,,FHK_569,2.643737921106857,0.3962465504217802,13.25645545380832,0.6281114565985257,69.2807587698867,2.8126664157764694,0.3665862584830903
FHK_571,313.6909166666666,44.59666666666666,0.0118179174257774,17.985530385889565,10.14356255,0.201790425,0.145979427,p,l,,FHK_571,1.0086571551610972,0.0742566780479034,17.950078791042046,0.1857635799744041,45.246938293870855,2.103084183118699,0.9674165330246548
FHK_575,313.3562083333333,44.45452777777778,0.0097494801282871,17.404139577848106,13.38827785,0.757823313,0.113811263,qps,,,FHK_575,1.104695818603199,0.0453471995998142,17.099172673943265,0.1309307983573404,47.84776917900107,1.1693079049284492,1.0261652712885987
FHK_576,313.284625,44.83472222222223,0.0152704421419358,18.072639693,1.648176587,0.146875211,-0.391889849,mp,,,FHK_576,1.1894426912878189,0.0889962968690755,17.647046291889765,0.2001021353573229,49.94523116193407,2.098462179975624,0.9637678635655194
FHK_577,313.34925,45.113277777777775,0.0892923917559358,18.017617467741943,,0.941815479,0.899310409,apd,,,FHK_577,-9.462671104399876,35.40677817107373,37.43624394545797,67.45250174187103,-83.96746260929314,85.22326881597844,2.992565050270545
FHK_579,314.99058333333335,44.78683333333335,0.0115149606630759,15.293953728467152,3.731,0.8617859362520174,0.151656544,l,,True,FHK_579,4.386713783214244,1.9882951026614315,11.843120461901549,2.0328383606648304,77.15823190353706,4.800958703178736,0.2868787767103637
FHK_580,313.4255833333333,44.44825,0.0138939317641925,17.546147067405062,6.87831655,0.688554288,-0.063594942,qps,,,FHK_580,1.0222756229224204,0.0773356189478459,17.47705951716403,0.2067883574280564,45.63109378256344,2.1574396747082174,0.7940122236956546
FHK_62,312.7635833333333,44.1536111111111,0.009602121701754,15.998682344649444,7.894870403,0.252715418,0.023093423,p,l,,FHK_62,2.018069241243343,0.2414276665526522,14.269032094304356,0.4093035524393222,63.640520314219735,2.706001598015205,0.4387117542133396
FHK_67,312.7834583333332,44.53055555555557,0.0320868581608027,17.175922171518987,6.311574573,0.75689686,0.007704168,qps,,,FHK_67,3.565876352837389,0.6603912806448153,11.75791424546319,1.3847355625806763,74.33458176623326,2.7251673025202914,0.8958223767999363
FHK_75,312.8069166666665,44.53961111111112,0.0078888629652304,16.547669854113927,4.189,0.8510125046359827,-0.415679049,b,l,True,FHK_75,1.505929453256586,0.0978053495421411,15.511301737219602,0.1998418877558574,56.4141801293351,1.7203093769147224,0.4620531506658065
FHK_79,312.81516666666664,44.24861111111111,0.0159086465005038,15.457927763468636,6.609562065,0.703280599,0.31910763,qpd,l,,FHK_79,2.496266549471591,0.3641353285627513,12.597431207296642,0.6941110561216908,68.16904670406046,2.8013039408284084,0.5246961335610383
FHK_8,312.52520833333324,44.29694444444444,0.0187979242463477,17.930861225227964,3.952197973,0.367168904,0.145976114,p,,,FHK_8,1.0776293654793707,0.0752266126781183,17.76975900471388,0.1514370860610299,47.13982673523223,1.9930737066435384,0.7737863042099606
FHK_82,312.82383333333325,44.308305555555535,0.0609924225435792,17.210951628481016,7.169853297,0.541547611,0.638022553,qpd,,,FHK_82,6.785587561965015,1.6779283615473704,5.967011568176314,3.2228645940410763,81.61657878624547,1.9488749149352995,2.095690454122356
FHK_86,312.83741666666657,44.43877777777776,0.0211419522957335,15.12139472943038,3.840051247,0.483920136,0.086916202,qps,,,FHK_86,3.0137763316321413,0.3677523075090869,11.71323305918822,0.6251163025340585,71.64365881264844,2.0773951114214806,0.7939737522884529
FHK_98,312.85299999999995,44.30516666666665,0.0336765253565925,18.1333075066879,2.691783209,0.897031194,0.781731746,apd,,,FHK_98,0.9423822322364904,0.200545876657075,18.231851266988947,0.4129478103136978,43.30090723080966,6.007233936194835,1.8801119013522969
GDR1_2065995748890512768,313.4822098612072,42.75857157120715,0.0054349395290583,15.126327520529802,5.945187964,0.486963477,-0.043832484,qps,,,GDR1_2065995748890512768,2.309942618754076,0.2929933495857737,13.19716036390044,0.4307196334271337,66.59167348827975,2.63609887091221,0.3190406423699447
GDR1_2066790146043148928,313.063094833578,43.502067898891696,0.0306269598546004,16.51341547033333,,0.70974602,0.181164022,qpd,,,GDR1_2066790146043148928,4.620915317710194,0.4227688506424614,7.971688696211594,0.9992257343901852,77.78907007658887,1.0703341486509272,1.0169137158747723
GDR1_2066844954118735744,313.0565416594131,43.677474814002274,0.0186263878815991,17.179727661999998,9.096729161,0.729536967,-0.407796562,b,,,GDR1_2066844954118735744,1.6362273329388275,0.1588278235558523,15.782183784498308,0.3539219646528835,58.56831070288011,2.436852318312472,0.6794747873161657
GDR1_2066855807501721472,312.72695122983924,43.773269174141255,0.0096224655762579,16.624553913804714,3.596040413,0.818284245,-0.075894012,qps,,,GDR1_2066855807501721472,1.4991265170703172,0.1259823464623243,15.799687372063094,0.2062090470228721,56.294527210356016,2.234502585275046,0.5179225677612084
GDR1_2067026815919131392,312.1477361340496,43.88704390388232,0.0334362550451291,16.43248228217822,0.987722364,0.877011926,-0.283691445,b,l,,GDR1_2067026815919131392,2.453128717989875,0.0720747565752706,14.28191185499846,0.1050066652306291,67.82209286306627,0.5881491269094539,1.4925110350923698
GDR1_2067026953358039552,312.2407993910927,43.83196843673044,0.0411090722439871,18.190070663366345,3.570675982,0.530644946,0.106912069,qps,,,GDR1_2067026953358039552,1.273183645324248,0.1640849132377623,17.61618630422911,0.3356217707960915,51.85275183069256,3.56061191312862,1.5708930451547938
GDR1_2067030011373814272,311.9208388887532,43.72187408397071,0.0563261867284507,18.004417798675497,154.5780939,0.782140454,0.211271926,qps,,,GDR1_2067030011373814272,4.165605930793781,0.4892824723215676,11.890240118875552,0.9051049108158092,76.50095585396106,1.4923193464500093,2.810676261584599
GDR1_2067032760152922112,311.90846247232747,43.8244836909553,0.0340264861135538,18.55259662251656,6.680736485,0.858277962,-0.488004019,b,,,GDR1_2067032760152922112,1.604274735129997,0.1077989231812223,17.498039926717873,0.2005615980624711,58.0632835616982,1.73170260422218,1.7971806904977343
GDR1_2067034237622346240,311.8550695039441,43.80895436501861,0.1092295545479505,17.42457244257426,4.681,0.833444154732046,-0.062871369,l,,True,GDR1_2067034237622346240,5.293912861675457,0.9161588875871728,11.018243304070705,1.3669372584113146,79.30308200525097,1.7751974215802018,4.334232639288156
GDR1_2067034546860024960,311.84317431163174,43.83650749979533,0.0073993107386779,16.38655536534653,8.261655142,0.53717797,0.176180413,qps,,,GDR1_2067034546860024960,1.7657348952686551,0.120215167377804,15.096828144631967,0.2024049591364916,60.47554184128285,1.656981852690993,0.4710325737927506
GDR1_2067059732550905600,312.68135869358946,44.26436396279608,0.01414646191308,16.649337016091955,3.093835993,0.703626154,-0.207925791,qps,,,GDR1_2067059732550905600,1.4422132553424376,0.1215244865892541,15.838331884369069,0.2255644677436521,55.26338363110414,2.2551878555028866,0.5544261189694546
GDR1_2067061691055800448,312.5413045611885,44.255897046358434,0.0318894808724769,18.10320173222656,211.017524,0.5034854,0.194258516,qpd,,,GDR1_2067061691055800448,2.848764277821437,0.2447644993420634,13.951258531424502,0.542742329572496,70.65742624178299,1.5241659887940897,1.3359461170775486
GDR1_2067062618768745728,312.6377938867216,44.26074778882028,0.0169660471355867,17.495957253084107,9.480335991,0.698219916,-0.119688061,qps,,,GDR1_2067062618768745728,1.309356038646602,0.0722394382927508,16.86706712868035,0.1468472456238263,52.62978917012895,1.5190409590284637,0.6944381786968002
GDR1_2067062824937136000,312.6543514096502,44.30684138979343,0.0208678916876339,14.797057259177215,191.1471525,0.572060372,0.632691247,qpd,,,GDR1_2067062824937136000,3.491947118477451,0.1554917411510092,10.160521126896988,0.295272275050503,74.0197070773505,0.6711725615086532,0.8195815079265935
GDR1_2067067807089176192,312.2990627247952,44.20914006932029,0.017852747707043,17.492141815891475,0.911883994,0.885512334,0.411626852,apd,,,GDR1_2067067807089176192,1.4270760444863957,0.1664978161230661,16.444893425763876,0.4086558536896012,54.97978361488155,3.096587442681141,0.7960900990404794
GDR1_2067069937403328128,312.1369366609665,44.199896751032334,0.0185467509329208,17.987367584393066,115.0559831,0.83625401,-0.265405504,b,,,GDR1_2067069937403328128,1.860941801728491,0.1038812455369514,16.41918078383638,0.1900492634088095,61.74809111930142,1.3313984815538724,0.9331549001476336
GDR1_2067074301079809408,312.38411283044843,44.28419106599425,0.080628094796963,17.360921175766016,4.752594487,0.686107365,0.194831703,qps,,,GDR1_2067074301079809408,2.3605845117080126,0.4929464658662831,14.749404706422466,0.9609935446310852,67.0413235981752,4.156219648902759,3.629068587444401
GDR1_2067120514926515200,312.1200287972347,44.403194018955965,0.0076217036370196,16.55561252376543,9.017099355,0.524642323,-0.069333884,qps,,,GDR1_2067120514926515200,1.7611903994597709,0.1370528386983861,14.904473824922668,0.2971984830511678,60.41218530692992,1.9003672271365424,0.4236891143576859
GDR1_2067128658184872064,312.34681680905624,44.57699362853485,0.0163899664177101,17.435537612727273,11.683,0.7275728012238788,0.187504863,qps,l,True,GDR1_2067128658184872064,2.0056814531748453,0.2139980814654076,15.227643938836463,0.4703557292928035,63.4999053059574,2.4347113642000657,0.8621844932069503
GDR1_2067128795623856256,312.3586594109029,44.591598598223285,0.0123081344559242,18.356640868773237,,0.855620982,0.518096855,s,,,GDR1_2067128795623856256,1.0185691282472455,0.0678703866939471,18.30513680305114,0.1495613134148854,45.52705738387515,1.903802505353055,1.049688975317121
GDR1_2161843098061857280,315.1948747006565,42.92404720463947,0.0653437726173468,18.31750028355264,3.545666858,0.704534926,0.042749588,qps,,,GDR1_2161843098061857280,-7.753256731346003,4.366901566642367,33.23455055771629,7.47863100015055,-82.65066913812103,3.449968613003674,2.1014694129978526
GDR1_2162078393549548288,314.6652178869925,43.71918620169887,0.0043612437575791,14.4734824602649,5.518,0.970745824872205,-0.129594437,qps,,True,GDR1_2162078393549548288,0.9412132417344532,0.0776778326254104,14.555315058479112,0.109819545301633,43.26541147116447,2.351794810639241,0.1533188963009656
GDR1_2162091003573281920,314.15074819573965,43.359072063574246,0.019995399426259,18.01416574013841,32.60770622,0.853736467,-0.282463077,b,,,GDR1_2162091003573281920,1.5848601832364904,0.1585248266353973,16.973936527751547,0.2888973577807352,57.74928321728282,2.555717837916073,1.1900706291737584
GDR1_2162091278451209472,314.2148785903454,43.38047442503331,0.0079500129843153,17.180913789679714,121.9857722,0.738204878,-0.371268873,b,,,GDR1_2162091278451209472,0.9818707175453146,0.0419833996880717,17.221672532837484,0.0886354301860059,44.4758978161197,1.227427096067074,0.3983289397516709
GDR1_2162117563651224960,314.3612272648295,43.59153144981275,0.0133677853055834,17.195405385430462,6.956136401,0.708948967,0.103811806,qps,,,GDR1_2162117563651224960,0.9404352031439224,0.0336699630615613,17.336090834120075,0.0778166226384478,43.241765332679,1.0251380138127657,1.1067589285070911
GDR1_2162121961697794304,314.2639594847423,43.69569038789106,0.058404740407986,16.536406207615894,200.4936641,0.841109373,0.376879705,qpd,l,,GDR1_2162121961697794304,4.271020151879237,0.4516793775773917,11.244517087076208,0.7196422334825172,76.82236513960105,1.3296846918493466,2.247451062162643
GDR1_2162122064777006080,314.30208780917013,43.68232215600878,0.0576929662543649,18.530256577926423,1.437037646,0.940119368,0.042283818,s,,,GDR1_2162122064777006080,2.244696418241019,0.4026462491047355,16.824838093447703,0.5487633787132449,65.98728812522808,3.830148424596477,3.0248839977999986
GDR1_2162122339654917120,314.2815455457374,43.699905814840704,0.017603371156526,16.748250714950167,7.152707036,0.687038447,0.489962356,qpd,,,GDR1_2162122339654917120,1.800457810016605,0.2933018797733042,15.27222379063688,0.5474109456852982,60.95158025827121,3.935318268417329,0.7757901313181002
GDR1_2162126187945624704,314.50575275109367,43.75559320151324,0.0377022683703019,16.628129056291392,,0.802963601,0.464860483,qpd,,,GDR1_2162126187945624704,4.014592746456704,0.5365457956318218,11.00132908178086,0.9936597356142034,76.01277006917314,1.77017811634606,1.2653641856242597
GDR1_2162126325384584576,314.53692232894724,43.783272613953606,0.022982457695169,17.284203926158938,5.910481643,0.702818018,0.021227541,qps,,,GDR1_2162126325384584576,2.87978239509253,0.4473882202587398,13.325769653912754,0.9362008398814128,70.85052100375847,2.730836212772346,1.025189910579361
GDR1_2162127562335172992,314.5252253995614,43.82579207636382,0.0135479092670617,17.015865100662253,3.931140461,0.618398794,0.210063573,qps,l,,GDR1_2162127562335172992,5.105503910398453,0.9857194041682416,10.539615021225512,1.5507111447418298,78.91793946719876,2.050567739906064,0.4795033823344269
GDR1_2162127974652045056,314.5254813603184,43.883630729713374,0.0178988369933076,16.54455093311037,4.14011554,0.771976467,-0.492533853,b,p,,GDR1_2162127974652045056,1.979416820334445,0.2686424260635421,14.898204640903796,0.456731043770092,63.19712623283736,3.096384892761096,0.4039075836110697
GDR1_2162128009011784832,314.5450978433306,43.88560765849444,0.0231156185999888,15.738759987959863,,0.679946693,0.665879379,apd,,,GDR1_2162128009011784832,5.274498821305656,0.7469170240092469,7.404731185646338,1.4475567790052015,79.26462548345704,1.4532649200762315,0.4555160551741393
GDR1_2162134880959435904,314.1945193774256,43.76723966253287,0.0082420557428097,17.128751480132447,3.37151231,0.216027565,-0.056871871,p,,,GDR1_2162134880959435904,1.5788146214538137,0.1667431689959032,16.140420083392762,0.2878946202113015,57.65037837465463,2.727654975027208,0.4604603010336198
GDR1_2162135327636039936,314.2472540277824,43.79804463179902,0.0485056496764163,17.989592233112578,210.9363499,0.686681619,-0.841405886,b,,,GDR1_2162135327636039936,2.4870139419148733,0.1267216148550742,15.755914533865788,0.1913659234267219,68.09550191610357,1.005054069049656,1.9218541917916423
GDR1_2162221536218867072,314.59855597445545,43.88205500064751,0.0151388629513511,17.01047079271523,18.99563517,0.386100263,0.173592518,p,,,GDR1_2162221536218867072,4.489268897332394,0.8958313558978219,10.433292003854456,1.685957870847183,77.44219218285888,2.333705864959073,0.6446406951946593
GDR1_2162221639298015872,314.61260429407434,43.88890231742855,0.0307008338365686,17.64846815231788,182.4307119,0.891372855,0.078678472,s,,,GDR1_2162221639298015872,1.5706390110727677,0.1075677028237291,16.636760790824052,0.1906348641642683,57.515763665481714,1.7766472705147116,1.0838075083514025
GDR1_2162221673657763584,314.6267388988931,43.89975752674886,0.0484184888056469,18.6480362367893,6.446772246,0.860481741,0.301903311,qpd,,,GDR1_2162221673657763584,2.088521229272746,0.5173224054120876,16.641650354673093,0.9464617930425449,64.41454249735872,5.233017348484854,1.8746038437932084
GDR1_2162221673657766272,314.62700181220225,43.90262235999385,0.0111968570121612,17.284063567880793,167.3534414,0.708689272,0.393821601,qpd,,,GDR1_2162221673657766272,1.3886525671331902,0.1274620195428306,16.55662995724423,0.2354936179375162,54.24148929959734,2.489580391581633,0.484433517588377
GDR1_2162221776736976896,314.57094734880053,43.89535910826638,0.0177478603899404,12.71868739143969,106.0188118,0.866692851,0.346448034,l,,,GDR1_2162221776736976896,4.380645043479463,0.4498402240788635,7.055200664685989,0.7577190684505011,77.14103765448473,1.2591840787850077,0.5248410882176323
GDR1_2162221811096717952,314.5817321920033,43.89846388188703,0.0154713853902834,16.332937650662256,,0.8543773,0.043691145,qps,,,GDR1_2162221811096717952,2.1937031376855787,0.1244008694234681,14.165402684815142,0.2281602553944761,65.49412032949981,1.2189555317139011,0.6823804587285734
GDR1_2162223086709799296,314.72174296798727,43.9758002436749,0.0234434100246593,18.769012180936453,106.0188118,0.798511996,0.789649996,qpd,,,GDR1_2162223086709799296,1.1967645464855554,0.1487943532787135,18.4188388948844,0.2523586237760433,50.118333246726,3.4377634065733544,1.274784174097105
GDR1_2162224147560188672,314.6975081853883,44.026321614100105,0.0214656251664618,18.83293866621881,10.16896976,0.65857242,0.668695943,qpd,,,GDR1_2162224147560188672,1.2201725998220585,0.0987117985650684,18.463122333489345,0.1565828870296712,50.66345503003588,2.2770375055330314,1.0674119483529163
GDR1_2162227205576431488,314.63997369544984,44.05985047413489,0.0824209150927301,16.058203364126395,6.652886452,0.933081827,-0.053087122,s,,,GDR1_2162227205576431488,2.430018581894415,0.1042672748193314,14.71639056897265,0.0931116376119067,67.63187913477897,0.8639934082147573,3.415674319396466
GDR1_2162231676644797824,314.8864393131778,44.14306109748972,0.0093283588998315,18.335167832031253,,0.804666229,0.071541061,qps,,,GDR1_2162231676644797824,0.8360570762511049,0.0295879498845712,18.69797614484172,0.0667898989350899,39.89754816607523,0.9970815464301004,0.8260392937884729
GDR1_2162235726791704960,314.7046177588673,44.27115999428571,0.0836125774910061,18.248531540601505,,0.92455156,0.678225182,apd,,,GDR1_2162235726791704960,2.8326000929233777,1.312913530391849,14.126884010760913,2.83083878097002,70.55531036349068,8.132552954864904,3.37279362717355
GDR1_2162235795513138560,314.81188288335704,44.20792432338372,0.024746607800246,18.634627979133857,0.979836261,0.760053277,-0.037057216,qps,,,GDR1_2162235795513138560,1.2921492419677536,0.1434313406252073,18.120043284808236,0.2643346556508525,52.26355401924131,3.059899657290118,1.5060368144443472
GDR1_2162239506362783488,314.4054311152652,44.112204802183285,0.0227765901084164,18.559317752327743,,0.928703066,-0.231160915,s,,,GDR1_2162239506362783488,1.4648733932123978,0.0918129465455881,17.645224843437795,0.1849168582049536,55.68048913028714,1.6640991327162211,1.3290053153864874
GDR1_2162240708953684992,314.5397046059057,44.184086431612,0.0476137070144411,18.411467504299065,191.1471525,0.858392628,0.239309635,s,,,GDR1_2162240708953684992,4.309656336946805,0.5262669764681549,12.078288200173152,0.9877268628540374,76.93643326626008,1.5156978263538707,2.10833808531795
GDR1_2162251394832460672,314.55137913084803,44.34949107285121,0.0092116082260793,17.879340285321103,6.431558993,0.155257737,0.253585697,p,,,GDR1_2162251394832460672,1.3205278830963487,0.0830874399251935,17.16979663018969,0.1808524220117284,52.86433814002152,1.7255373444050592,0.7586838739193512
GDR1_2162872928138757248,313.3151536451038,43.73966973033053,0.0804145369625174,17.450247625,191.0,0.7088816136887618,-1.199130927,b,,True,GDR1_2162872928138757248,2.8908905391944755,0.2180439287190976,14.5739931297575,0.3415752991300937,70.91877133839112,1.3730125260525667,3.3546589819585
GDR1_2162886568955114112,313.4279200391176,44.06351857361957,0.032486223857233,15.453546489272028,9.73,0.8797998728028281,0.472130463,qpd,,True,GDR1_2162886568955114112,4.394777358522186,0.4138837072392749,8.99570882874608,0.7714204109342395,77.18102011191615,1.1545950281077828,1.017988908289791
GDR1_2162886775113495552,313.5160985001989,44.029936251960095,0.0568378252081074,16.716647277254904,4.901793091,0.852398754,0.319690379,qps,,,GDR1_2162886775113495552,2.227719417971577,0.2747560832559872,14.4400478059536,0.5230511333316734,65.82518559951578,2.6114098849003056,2.686090663532161
GDR1_2162902683672550912,314.0487983814546,44.18196083626438,0.0401527113786507,16.040120445676695,4.47,0.8349097165011605,0.990173798,qpd,,True,GDR1_2162902683672550912,4.513267174933453,0.4184441869053881,9.825882780093922,0.7397047354238229,77.50686393622439,1.1246129182514717,1.1158198466162157
GDR1_2162903680105026176,313.92714208954806,44.23687717027233,0.0393786870663908,18.299030080268203,9.017099355,0.628025548,0.849149247,qpd,,,GDR1_2162903680105026176,1.4529138385766196,0.3322589258739299,17.251236228129038,0.7527304756145501,55.46141907522817,5.9267595295259525,2.212033331439048
GDR1_2162904161141389696,313.98792998351576,44.25995103288663,0.0432331100450497,17.040008815599993,8.74517201,0.715890217,0.836255816,qpd,,,GDR1_2162904161141389696,2.2466307236610383,0.2016152077137525,14.52195004472517,0.3963149812750437,66.00562863521596,1.9052688310593395,1.5522768381793526
GDR1_2162909830498130048,313.76259600948583,44.18112215981157,0.0175408163787541,16.323365861235956,138.8486621,0.81649608,0.303008328,qpd,,,GDR1_2162909830498130048,2.6479333324292726,0.1865781054463422,12.595583712080463,0.4206275792019953,69.31080446962085,1.328740862648582,0.8011172009496751
GDR1_2162924673904534272,313.22628231487136,43.871243289641264,0.0464108737890859,17.327595406333337,118.4188778,0.839734561,0.629221297,qpd,,,GDR1_2162924673904534272,3.839265994388736,0.3214835554802264,11.42250054170692,0.6602820125677651,75.40075272582405,1.1699811640504072,1.7828224255544027
GDR1_2162930652500328832,313.0769060360245,44.087509519964286,0.0168551930023949,18.40657965,8.524816322,0.910579833,-0.095740936,s,,,GDR1_2162930652500328832,1.216447407852066,0.0465864410332884,17.9072412808664,0.1092922236934441,50.57754018281606,1.0740110784544672,1.2239187723454794
GDR1_2162931580213813632,313.16609292875387,44.09671588914086,0.0100792968528854,18.677729346946567,222.5868388,0.638899053,-0.157003822,s,,,GDR1_2162931580213813632,0.908223015303354,0.0204375214896418,18.84584034387131,0.0382829079135031,42.24645133451721,0.6418413754774542,1.0510815653954215
